clock,candidate,h,origin,n_train,n_positive,weighted_prior,n_query,constant_prediction,intercept,coefficients,last_target_maturity,min_train_date
perp_1000,perp_open_rank,20,2024-07-01,1665,366,0.2101412260395837,250,False,-1.329441929645021,"[0.04764617099443959, -0.014189397775198257, -0.17142133272726523, 0.03562499780603914, 0.24074540868682906, -0.0826350899617476]",2024-06-28,2022-02-24
perp_1000,perp_open_rank,20,2024-10-01,1910,398,0.19677978451846068,255,False,-1.4132660230844662,"[0.04409913097985261, -0.02216561676731099, -0.15813740961134512, 0.0865811814438282, 0.22245711668567525, -0.128671367681959]",2024-09-27,2022-02-24
perp_1000,perp_open_rank,20,2025-01-01,2165,476,0.2136602341880004,225,False,-1.3124373558469478,"[0.0538142856297075, -0.012221373889018096, -0.05556125363867038, 0.07487832933448547, 0.1837035441897314, -0.19671265699975135]",2024-12-29,2022-02-24
perp_1000,perp_open_rank,20,2025-04-01,2390,476,0.18484349243144743,235,False,-1.494999115295098,"[0.0402577696718995, -0.008642883592806865, -0.049463447942799936, 0.07353498462404848, 0.17763195077185953, -0.18520054477507153]",2025-03-28,2022-02-24
perp_1000,perp_open_rank,20,2025-07-01,2630,488,0.1666639367286873,265,False,-1.6235144352016548,"[0.04018691931611021, 0.10692631974543199, -0.07097912218252517, 0.04856742927688205, 0.14500199471378447, -0.2021444373649656]",2025-06-28,2022-02-24
perp_1000,perp_open_rank,20,2025-10-01,2885,543,0.17359729058767598,255,False,-1.57471759184705,"[0.034329911534546016, 0.16972420413896297, -0.10140242392233925, 0.059351557994210415, 0.12371985527600282, -0.25066271801830675]",2025-09-26,2022-02-24
perp_1000,perp_open_rank,20,2026-01-01,3140,569,0.16413749569144673,215,False,-1.647703271469721,"[0.052576138960909916, 0.13501793663747863, -0.07801334548866794, 0.03070613456860695, 0.10851326436070749, -0.18894496938844174]",2025-12-26,2022-02-24
perp_1000,perp_open_rank,20,2026-04-01,3360,595,0.15934940569589037,245,False,-1.6863198315896792,"[0.07410785727232443, 0.08227666380911472, -0.06051667170205151, 0.0008983140936464559, 0.09401594648098838, -0.12023933851544755]",2026-03-28,2022-02-24
perp_1000,perp_open_rank,20,2026-07-01,3605,629,0.15671027844652838,205,False,-1.7136199797536042,"[0.1026049454957393, 0.09181547589278975, -0.04837762822935164, -0.010812587683710679, 0.08491981062543717, -0.12755127537592803]",2026-06-27,2022-02-24
perp_1000,perp_hybrid_hgb,20,2023-07-01,0,0,0.5,255,True,0.0,[],,2022-02-24
perp_1000,perp_hybrid_hgb,20,2023-10-01,175,36,0.205383765244127,255,True,-1.352979019864892,[],2023-09-28,2022-02-24
perp_1000,perp_hybrid_hgb,20,2024-01-01,430,55,0.12701263987898845,225,False,-1.188036977719333,"[0.5383358265083962, 0.15045700174728976, -0.6429098108450495, 0.4113283631428859, 0.33226888624224854, -0.24961384517848506]",2023-12-29,2022-02-24
perp_1000,perp_hybrid_hgb,20,2024-04-01,655,91,0.13977377757947018,230,False,-1.3305340115196538,"[0.66869635323504, 0.0604413958918582, -0.42092028759801936, 0.246333963111727, 0.18375420832353012, -0.07005170011717898]",2024-03-29,2022-02-24
perp_1000,perp_hybrid_hgb,20,2024-07-01,890,127,0.14256124250349864,250,False,-1.295664550450269,"[0.7042117189329858, 0.04955656961104024, -0.5913510064362109, 0.23400965533209891, 0.28569286536525623, 0.032928449902348354]",2024-06-28,2022-02-24
perp_1000,perp_hybrid_hgb,20,2024-10-01,1135,159,0.13978834485233116,255,False,-1.2863733950664016,"[0.6295392500684814, 0.013896204308639165, -0.43651996096112844, 0.2962455893349229, 0.2289433567378013, -0.10177239182093621]",2024-09-27,2022-02-24
perp_1000,perp_hybrid_hgb,20,2025-01-01,1390,237,0.1757007292223647,225,False,-1.0923714474308364,"[0.3257614858290458, 0.019126681209499084, -0.1314180161595193, 0.18633274396542765, 0.1379275476335682, -0.21994066579237911]",2024-12-29,2022-02-24
perp_1000,perp_hybrid_hgb,20,2025-04-01,1615,237,0.14466697070885928,235,False,-1.2922031315834173,"[0.35260789960152833, 0.019632121154939314, -0.11604228270498623, 0.18454369576995533, 0.13544941504426627, -0.2188821038466695]",2025-03-28,2022-02-24
perp_1000,perp_hybrid_hgb,20,2025-07-01,1855,249,0.12863780227331453,265,False,-1.4076719830105593,"[0.36906193563143075, 0.20748662528882983, -0.15356626465791998, 0.12611378699403086, 0.0847908742369643, -0.24327773710325773]",2025-06-28,2022-02-24
perp_1000,perp_hybrid_hgb,20,2025-10-01,2110,304,0.14332259043761722,255,False,-1.3556794576767226,"[0.2902861403445948, 0.2762882298183986, -0.1700602050839954, 0.12977532004983353, 0.06511982620608332, -0.29934073035628933]",2025-09-26,2022-02-24
perp_1000,perp_hybrid_hgb,20,2026-01-01,2365,330,0.13674626949737098,215,False,-1.329705938083217,"[0.31078424782427766, 0.207377859881669, -0.1323634371864603, 0.07993552487588798, 0.04561980536659997, -0.205034675376991]",2025-12-26,2022-02-24
perp_1000,perp_hybrid_hgb,20,2026-04-01,2585,356,0.1346277461693054,245,False,-1.2513637446488748,"[0.351020182200691, 0.13417789626756074, -0.09866892890905872, 0.03924513226908702, 0.02887330621792772, -0.10654698448476581]",2026-03-28,2022-02-24
perp_1000,perp_hybrid_hgb,20,2026-07-01,2830,390,0.13488594687060382,205,False,-1.1830278732419794,"[0.37597994142837887, 0.14212397768331042, -0.08006355569317944, 0.011990022368789039, 0.022543200446448274, -0.10266415041280971]",2026-06-27,2022-02-24
