packet,period,candidate,previously_selected,h,n_scope,n_signals,first,last,hit_rate,base_rate,pooled_lift,adjusted_lift,frequency,currency_rate_min,currency_rate_max,symmetric_bps,forward_bps,reference,known_next_lower_signal_share
ap3,later,cny_hist50_urgent_cap2,True,1,3280,913,2024-01-09,2026-08-31,0.4238773274917853,0.5161585365853658,0.8212153775387218,0.8195576973490148,1.355461293743372,1.3361611876988335,1.3732767762460232,-1.6692462532260153,-10.561021311498516,effective,0.5761226725082147
ap3,later,cny_hist50_urgent_cap2,True,1,3280,913,2024-01-09,2026-08-31,0.7776560788608982,0.5161585365853658,1.5066225272674225,1.5032617719706234,1.355461293743372,1.3361611876988335,1.3732767762460232,19.677498417883786,48.198912070070506,publication,0.5761226725082147
ap3,later,cny_hist50_urgent_cap2,True,3,3270,908,2024-01-09,2026-08-27,0.3568281938325991,0.354434250764526,1.0067542656018973,1.0027187087094924,1.3537806176783813,1.334398296059638,1.3716719914802982,13.669013639721172,23.01372416980802,effective,0.5737885462555066
ap3,later,cny_hist50_urgent_cap2,True,3,3270,908,2024-01-09,2026-08-27,0.5506607929515418,0.354434250764526,1.5536331259288538,1.5475907975916492,1.3537806176783813,1.334398296059638,1.3716719914802982,30.076891313130506,53.8138164605948,publication,0.5737885462555066
ap3,later,cny_hist50_urgent_cap2,True,5,3260,908,2024-01-09,2026-08-25,0.30506607929515417,0.294478527607362,1.0359535609397943,1.0309418708185198,1.3566702241195303,1.3372465314834578,1.374599786552828,20.2964274978308,33.68108647952899,effective,0.5737885462555066
ap3,later,cny_hist50_urgent_cap2,True,5,3260,908,2024-01-09,2026-08-25,0.48237885462555063,0.294478527607362,1.638078193832599,1.6300575035351481,1.3566702241195303,1.3372465314834578,1.374599786552828,33.39361805091953,54.90719287984805,publication,0.5737885462555066
ap3,later,cny_hist50_urgent_cap2,True,10,3235,903,2024-01-09,2026-08-18,0.23588039867109634,0.22812982998454404,1.0339743762886133,1.0248420874702318,1.3593548387096772,1.3397849462365592,1.3774193548387097,27.151065351312724,38.94519324095199,effective,0.5769656699889258
ap3,later,cny_hist50_urgent_cap2,True,10,3235,903,2024-01-09,2026-08-18,0.3532668881506091,0.22812982998454404,1.548534394535529,1.5348573986056522,1.3593548387096772,1.3397849462365592,1.3774193548387097,37.649509446057806,53.977503311852175,publication,0.5769656699889258
ap3,later,cny_hist50_urgent_cap2,True,20,3185,891,2024-01-09,2026-08-04,0.1638608305274972,0.165149136577708,0.9921991354184004,0.9773216871280045,1.3617903930131003,1.3373362445414847,1.3831877729257642,35.64829653094244,37.19587144456631,effective,0.5802469135802469
ap3,later,cny_hist50_urgent_cap2,True,20,3185,891,2024-01-09,2026-08-04,0.26038159371492703,0.16577708006279435,1.5706730605720505,1.5465884809933297,1.3617903930131003,1.3373362445414847,1.3831877729257642,46.87136553143505,51.69507013769766,publication,0.5802469135802469
ap4,early,cny50_hazard_hist_h5_urgent_cap2,True,1,1135,306,2023-01-09,2023-12-01,0.545751633986928,0.5700440528634361,0.9573850147993251,0.957830107635555,1.310091743119266,1.2629969418960245,1.3914373088685015,-0.5553240715862204,1.606136364086839,effective,0.4542483660130719
ap4,early,cny50_hazard_hist_h5_urgent_cap2,True,1,1135,306,2023-01-09,2023-12-01,0.7679738562091504,0.5744493392070484,1.3368870042904688,1.3375037609066294,1.310091743119266,1.2629969418960245,1.3914373088685015,17.937269012857666,54.88962556807014,publication,0.4542483660130719
ap4,early,cny50_hazard_hist_h5_urgent_cap2,True,3,1135,306,2023-01-09,2023-12-01,0.48366013071895425,0.44757709251101324,1.080618599145695,1.0821710420357546,1.310091743119266,1.2629969418960245,1.3914373088685015,15.968693952648223,40.959860639335986,effective,0.4542483660130719
