scenario,clock,h,model,bin,n,predicted,actual
no_same_day_receipt,18:45,5,identity,1,524,0.15182337214387268,0.08396946564885496
no_same_day_receipt,18:45,5,identity,2,1006,0.2544317521393469,0.21669980119284293
no_same_day_receipt,18:45,5,identity,3,796,0.3427912584989876,0.3015075376884422
no_same_day_receipt,18:45,5,identity,4,268,0.4453003109694683,0.39552238805970147
no_same_day_receipt,18:45,5,identity,5,135,0.5447653659645895,0.6222222222222222
no_same_day_receipt,18:45,5,identity,6,80,0.6458897021382061,0.8625
no_same_day_receipt,18:45,5,identity,7,32,0.7366733984426456,0.46875
no_same_day_receipt,18:45,5,identity,8,7,0.8305538780355314,0.5714285714285714
no_same_day_receipt,18:45,5,identity,9,10,0.9973558712528975,0.8
no_same_day_receipt,18:45,5,global_platt,0,15,0.06291431410714324,0.0
no_same_day_receipt,18:45,5,global_platt,1,307,0.16842694432511063,0.019543973941368076
no_same_day_receipt,18:45,5,global_platt,2,1164,0.26080625765354,0.18213058419243985
no_same_day_receipt,18:45,5,global_platt,3,1186,0.3354492870261978,0.30101180438448566
no_same_day_receipt,18:45,5,global_platt,4,255,0.43971259117267714,0.596078431372549
no_same_day_receipt,18:45,5,global_platt,5,69,0.5354082355331409,0.7246376811594203
no_same_day_receipt,18:45,5,global_platt,6,9,0.6309380257820133,0.5555555555555556
no_same_day_receipt,18:45,5,global_platt,9,10,0.9532596268950624,0.8
no_same_day_receipt,18:45,5,fixed_logit_shrink_80,0,48,0.06928919784928238,0.0
no_same_day_receipt,18:45,5,fixed_logit_shrink_80,1,364,0.15954728280497396,0.03021978021978022
no_same_day_receipt,18:45,5,fixed_logit_shrink_80,2,782,0.2584497707468967,0.17902813299232737
no_same_day_receipt,18:45,5,fixed_logit_shrink_80,3,1150,0.3454605288648435,0.2678260869565217
no_same_day_receipt,18:45,5,fixed_logit_shrink_80,4,407,0.44010297072696536,0.371007371007371
no_same_day_receipt,18:45,5,fixed_logit_shrink_80,5,157,0.5434911138533928,0.643312101910828
no_same_day_receipt,18:45,5,fixed_logit_shrink_80,6,79,0.6432538795307369,0.810126582278481
no_same_day_receipt,18:45,5,fixed_logit_shrink_80,7,17,0.7381744378538244,0.35294117647058826
no_same_day_receipt,18:45,5,fixed_logit_shrink_80,8,1,0.8099977494388773,1.0
no_same_day_receipt,18:45,5,fixed_logit_shrink_80,9,10,0.9914646711417818,0.8
no_same_day_receipt,18:45,5,hierarchical_beta,0,82,0.06796008756195923,0.012195121951219513
no_same_day_receipt,18:45,5,hierarchical_beta,1,413,0.16094151201106904,0.07506053268765134
no_same_day_receipt,18:45,5,hierarchical_beta,2,1104,0.2564710379941875,0.1956521739130435
no_same_day_receipt,18:45,5,hierarchical_beta,3,893,0.34301379755455297,0.2933930571108623
no_same_day_receipt,18:45,5,hierarchical_beta,4,388,0.44463849300982183,0.4690721649484536
no_same_day_receipt,18:45,5,hierarchical_beta,5,135,0.531555061951897,0.725925925925926
no_same_day_receipt,19:15,5,identity,0,157,0.06905614184760174,0.012738853503184714
no_same_day_receipt,19:15,5,identity,1,524,0.15182337214387268,0.08396946564885496
no_same_day_receipt,19:15,5,identity,2,1006,0.2544317521393469,0.21669980119284293
no_same_day_receipt,19:15,5,identity,3,796,0.3427912584989876,0.3015075376884422
no_same_day_receipt,19:15,5,identity,4,268,0.4453003109694683,0.39552238805970147
no_same_day_receipt,19:15,5,identity,5,135,0.5447653659645895,0.6222222222222222
no_same_day_receipt,19:15,5,identity,6,80,0.6458897021382061,0.8625
no_same_day_receipt,19:15,5,identity,7,32,0.7366733984426456,0.46875
no_same_day_receipt,19:15,5,identity,8,7,0.8305538780355314,0.5714285714285714
no_same_day_receipt,19:15,5,identity,9,10,0.9973558712528975,0.8
no_same_day_receipt,19:15,5,global_platt,0,15,0.06291431410714324,0.0
no_same_day_receipt,19:15,5,global_platt,1,307,0.16842694432511063,0.019543973941368076
no_same_day_receipt,19:15,5,global_platt,2,1164,0.26080625765354,0.18213058419243985
no_same_day_receipt,19:15,5,global_platt,3,1186,0.3354492870261978,0.30101180438448566
no_same_day_receipt,19:15,5,global_platt,4,255,0.43971259117267714,0.596078431372549
no_same_day_receipt,19:15,5,global_platt,5,69,0.5354082355331409,0.7246376811594203
no_same_day_receipt,19:15,5,global_platt,6,9,0.6309380257820133,0.5555555555555556
no_same_day_receipt,19:15,5,global_platt,9,10,0.9532596268950624,0.8
no_same_day_receipt,19:15,5,fixed_logit_shrink_80,0,48,0.06928919784928238,0.0
no_same_day_receipt,19:15,5,fixed_logit_shrink_80,1,364,0.15954728280497396,0.03021978021978022
no_same_day_receipt,19:15,5,fixed_logit_shrink_80,2,782,0.2584497707468967,0.17902813299232737
no_same_day_receipt,19:15,5,fixed_logit_shrink_80,3,1150,0.3454605288648435,0.2678260869565217
no_same_day_receipt,19:15,5,fixed_logit_shrink_80,4,407,0.44010297072696536,0.371007371007371
no_same_day_receipt,19:15,5,fixed_logit_shrink_80,5,157,0.5434911138533928,0.643312101910828
no_same_day_receipt,19:15,5,fixed_logit_shrink_80,6,79,0.6432538795307369,0.810126582278481
no_same_day_receipt,19:15,5,fixed_logit_shrink_80,7,17,0.7381744378538244,0.35294117647058826
no_same_day_receipt,19:15,5,fixed_logit_shrink_80,8,1,0.8099977494388773,1.0
no_same_day_receipt,19:15,5,fixed_logit_shrink_80,9,10,0.9914646711417818,0.8
no_same_day_receipt,19:15,5,hierarchical_beta,0,82,0.06796008756195923,0.012195121951219513
no_same_day_receipt,19:15,5,hierarchical_beta,1,413,0.16094151201106904,0.07506053268765134
no_same_day_receipt,19:15,5,hierarchical_beta,2,1104,0.2564710379941875,0.1956521739130435
no_same_day_receipt,19:15,5,hierarchical_beta,3,893,0.34301379755455297,0.2933930571108623
no_same_day_receipt,19:15,5,hierarchical_beta,4,388,0.44463849300982183,0.4690721649484536
no_same_day_receipt,19:15,5,hierarchical_beta,5,135,0.531555061951897,0.725925925925926
no_same_day_receipt,20:15,5,identity,0,157,0.06905614184760174,0.012738853503184714
no_same_day_receipt,20:15,5,identity,1,524,0.15182337214387268,0.08396946564885496
no_same_day_receipt,20:15,5,identity,2,1006,0.2544317521393469,0.21669980119284293
no_same_day_receipt,20:15,5,identity,3,796,0.3427912584989876,0.3015075376884422
no_same_day_receipt,20:15,5,identity,4,268,0.4453003109694683,0.39552238805970147
no_same_day_receipt,20:15,5,identity,5,135,0.5447653659645895,0.6222222222222222
no_same_day_receipt,20:15,5,identity,6,80,0.6458897021382061,0.8625
no_same_day_receipt,20:15,5,identity,7,32,0.7366733984426456,0.46875
no_same_day_receipt,20:15,5,identity,8,7,0.8305538780355314,0.5714285714285714
no_same_day_receipt,20:15,5,identity,9,10,0.9973558712528975,0.8
no_same_day_receipt,20:15,5,global_platt,0,15,0.06291431410714324,0.0
no_same_day_receipt,20:15,5,global_platt,1,307,0.16842694432511063,0.019543973941368076
no_same_day_receipt,20:15,5,global_platt,2,1164,0.26080625765354,0.18213058419243985
no_same_day_receipt,20:15,5,global_platt,3,1186,0.3354492870261978,0.30101180438448566
no_same_day_receipt,20:15,5,global_platt,4,255,0.43971259117267714,0.596078431372549
no_same_day_receipt,20:15,5,global_platt,5,69,0.5354082355331409,0.7246376811594203
no_same_day_receipt,20:15,5,global_platt,6,9,0.6309380257820133,0.5555555555555556
no_same_day_receipt,20:15,5,global_platt,9,10,0.9532596268950624,0.8
no_same_day_receipt,20:15,5,fixed_logit_shrink_80,0,48,0.06928919784928238,0.0
no_same_day_receipt,20:15,5,fixed_logit_shrink_80,1,364,0.15954728280497396,0.03021978021978022
no_same_day_receipt,20:15,5,fixed_logit_shrink_80,2,782,0.2584497707468967,0.17902813299232737
no_same_day_receipt,20:15,5,fixed_logit_shrink_80,3,1150,0.3454605288648435,0.2678260869565217
no_same_day_receipt,20:15,5,fixed_logit_shrink_80,4,407,0.44010297072696536,0.371007371007371
no_same_day_receipt,20:15,5,fixed_logit_shrink_80,5,157,0.5434911138533928,0.643312101910828
no_same_day_receipt,20:15,5,fixed_logit_shrink_80,6,79,0.6432538795307369,0.810126582278481
no_same_day_receipt,20:15,5,fixed_logit_shrink_80,7,17,0.7381744378538244,0.35294117647058826
no_same_day_receipt,20:15,5,fixed_logit_shrink_80,8,1,0.8099977494388773,1.0
no_same_day_receipt,20:15,5,fixed_logit_shrink_80,9,10,0.9914646711417818,0.8
no_same_day_receipt,20:15,5,hierarchical_beta,0,82,0.06796008756195923,0.012195121951219513
no_same_day_receipt,20:15,5,hierarchical_beta,1,413,0.16094151201106904,0.07506053268765134
no_same_day_receipt,20:15,5,hierarchical_beta,2,1104,0.2564710379941875,0.1956521739130435
no_same_day_receipt,20:15,5,hierarchical_beta,3,893,0.34301379755455297,0.2933930571108623
no_same_day_receipt,20:15,5,hierarchical_beta,4,388,0.44463849300982183,0.4690721649484536
no_same_day_receipt,20:15,5,hierarchical_beta,5,135,0.531555061951897,0.725925925925926
no_same_day_receipt,21:15,5,identity,0,157,0.06905614184760174,0.012738853503184714
no_same_day_receipt,21:15,5,identity,1,524,0.15182337214387268,0.08396946564885496
no_same_day_receipt,21:15,5,identity,2,1006,0.2544317521393469,0.21669980119284293
no_same_day_receipt,21:15,5,identity,3,796,0.3427912584989876,0.3015075376884422
no_same_day_receipt,21:15,5,identity,4,268,0.4453003109694683,0.39552238805970147
no_same_day_receipt,21:15,5,identity,5,135,0.5447653659645895,0.6222222222222222
no_same_day_receipt,21:15,5,identity,6,80,0.6458897021382061,0.8625
no_same_day_receipt,21:15,5,identity,7,32,0.7366733984426456,0.46875
no_same_day_receipt,21:15,5,identity,8,7,0.8305538780355314,0.5714285714285714
no_same_day_receipt,21:15,5,identity,9,10,0.9973558712528975,0.8
no_same_day_receipt,21:15,5,global_platt,0,15,0.06291431410714324,0.0
no_same_day_receipt,21:15,5,global_platt,1,307,0.16842694432511063,0.019543973941368076
no_same_day_receipt,21:15,5,global_platt,2,1164,0.26080625765354,0.18213058419243985
no_same_day_receipt,21:15,5,global_platt,3,1186,0.3354492870261978,0.30101180438448566
no_same_day_receipt,21:15,5,global_platt,4,255,0.43971259117267714,0.596078431372549
no_same_day_receipt,21:15,5,global_platt,5,69,0.5354082355331409,0.7246376811594203
no_same_day_receipt,21:15,5,global_platt,6,9,0.6309380257820133,0.5555555555555556
no_same_day_receipt,21:15,5,global_platt,9,10,0.9532596268950624,0.8
no_same_day_receipt,21:15,5,fixed_logit_shrink_80,0,48,0.06928919784928238,0.0
no_same_day_receipt,21:15,5,fixed_logit_shrink_80,1,364,0.15954728280497396,0.03021978021978022
no_same_day_receipt,21:15,5,fixed_logit_shrink_80,2,782,0.2584497707468967,0.17902813299232737
no_same_day_receipt,21:15,5,fixed_logit_shrink_80,3,1150,0.3454605288648435,0.2678260869565217
no_same_day_receipt,21:15,5,fixed_logit_shrink_80,4,407,0.44010297072696536,0.371007371007371
no_same_day_receipt,21:15,5,fixed_logit_shrink_80,5,157,0.5434911138533928,0.643312101910828
no_same_day_receipt,21:15,5,fixed_logit_shrink_80,6,79,0.6432538795307369,0.810126582278481
no_same_day_receipt,21:15,5,fixed_logit_shrink_80,7,17,0.7381744378538244,0.35294117647058826
no_same_day_receipt,21:15,5,fixed_logit_shrink_80,8,1,0.8099977494388773,1.0
no_same_day_receipt,21:15,5,fixed_logit_shrink_80,9,10,0.9914646711417818,0.8
no_same_day_receipt,21:15,5,hierarchical_beta,0,82,0.06796008756195923,0.012195121951219513
no_same_day_receipt,21:15,5,hierarchical_beta,1,413,0.16094151201106904,0.07506053268765134
no_same_day_receipt,21:15,5,hierarchical_beta,2,1104,0.2564710379941875,0.1956521739130435
no_same_day_receipt,21:15,5,hierarchical_beta,3,893,0.34301379755455297,0.2933930571108623
no_same_day_receipt,21:15,5,hierarchical_beta,4,388,0.44463849300982183,0.4690721649484536
no_same_day_receipt,21:15,5,hierarchical_beta,5,135,0.531555061951897,0.725925925925926
no_same_day_receipt,22:15,5,identity,0,157,0.06905614184760174,0.012738853503184714
no_same_day_receipt,22:15,5,identity,1,524,0.15182337214387268,0.08396946564885496
no_same_day_receipt,22:15,5,identity,2,1006,0.2544317521393469,0.21669980119284293
no_same_day_receipt,22:15,5,identity,3,796,0.3427912584989876,0.3015075376884422
no_same_day_receipt,22:15,5,identity,4,268,0.4453003109694683,0.39552238805970147
no_same_day_receipt,22:15,5,identity,5,135,0.5447653659645895,0.6222222222222222
no_same_day_receipt,22:15,5,identity,6,80,0.6458897021382061,0.8625
no_same_day_receipt,22:15,5,identity,7,32,0.7366733984426456,0.46875
no_same_day_receipt,22:15,5,identity,8,7,0.8305538780355314,0.5714285714285714
no_same_day_receipt,22:15,5,identity,9,10,0.9973558712528975,0.8
no_same_day_receipt,22:15,5,global_platt,0,15,0.06291431410714324,0.0
no_same_day_receipt,22:15,5,global_platt,1,307,0.16842694432511063,0.019543973941368076
no_same_day_receipt,22:15,5,global_platt,2,1164,0.26080625765354,0.18213058419243985
no_same_day_receipt,22:15,5,global_platt,3,1186,0.3354492870261978,0.30101180438448566
no_same_day_receipt,22:15,5,global_platt,4,255,0.43971259117267714,0.596078431372549
no_same_day_receipt,22:15,5,global_platt,5,69,0.5354082355331409,0.7246376811594203
no_same_day_receipt,22:15,5,global_platt,6,9,0.6309380257820133,0.5555555555555556
no_same_day_receipt,22:15,5,global_platt,9,10,0.9532596268950624,0.8
no_same_day_receipt,22:15,5,fixed_logit_shrink_80,0,48,0.06928919784928238,0.0
no_same_day_receipt,22:15,5,fixed_logit_shrink_80,1,364,0.15954728280497396,0.03021978021978022
no_same_day_receipt,22:15,5,fixed_logit_shrink_80,2,782,0.2584497707468967,0.17902813299232737
no_same_day_receipt,22:15,5,fixed_logit_shrink_80,3,1150,0.3454605288648435,0.2678260869565217
no_same_day_receipt,22:15,5,fixed_logit_shrink_80,4,407,0.44010297072696536,0.371007371007371
no_same_day_receipt,22:15,5,fixed_logit_shrink_80,5,157,0.5434911138533928,0.643312101910828
no_same_day_receipt,22:15,5,fixed_logit_shrink_80,6,79,0.6432538795307369,0.810126582278481
no_same_day_receipt,22:15,5,fixed_logit_shrink_80,7,17,0.7381744378538244,0.35294117647058826
no_same_day_receipt,22:15,5,fixed_logit_shrink_80,8,1,0.8099977494388773,1.0
no_same_day_receipt,22:15,5,fixed_logit_shrink_80,9,10,0.9914646711417818,0.8
no_same_day_receipt,22:15,5,hierarchical_beta,0,82,0.06796008756195923,0.012195121951219513
no_same_day_receipt,22:15,5,hierarchical_beta,1,413,0.16094151201106904,0.07506053268765134
no_same_day_receipt,22:15,5,hierarchical_beta,2,1104,0.2564710379941875,0.1956521739130435
no_same_day_receipt,22:15,5,hierarchical_beta,3,893,0.34301379755455297,0.2933930571108623
no_same_day_receipt,22:15,5,hierarchical_beta,4,388,0.44463849300982183,0.4690721649484536
no_same_day_receipt,22:15,5,hierarchical_beta,5,135,0.531555061951897,0.725925925925926
no_same_day_receipt,23:15,5,identity,0,157,0.06905614184760174,0.012738853503184714
no_same_day_receipt,23:15,5,identity,1,524,0.15182337214387268,0.08396946564885496
no_same_day_receipt,23:15,5,identity,2,1006,0.2544317521393469,0.21669980119284293
no_same_day_receipt,23:15,5,identity,3,796,0.3427912584989876,0.3015075376884422
no_same_day_receipt,23:15,5,identity,4,268,0.4453003109694683,0.39552238805970147
no_same_day_receipt,23:15,5,identity,5,135,0.5447653659645895,0.6222222222222222
no_same_day_receipt,23:15,5,identity,6,80,0.6458897021382061,0.8625
no_same_day_receipt,23:15,5,identity,7,32,0.7366733984426456,0.46875
no_same_day_receipt,23:15,5,identity,8,7,0.8305538780355314,0.5714285714285714
no_same_day_receipt,23:15,5,identity,9,10,0.9973558712528975,0.8
no_same_day_receipt,23:15,5,global_platt,0,15,0.06291431410714324,0.0
no_same_day_receipt,23:15,5,global_platt,1,307,0.16842694432511063,0.019543973941368076
no_same_day_receipt,23:15,5,global_platt,2,1164,0.26080625765354,0.18213058419243985
no_same_day_receipt,23:15,5,global_platt,3,1186,0.3354492870261978,0.30101180438448566
no_same_day_receipt,23:15,5,global_platt,4,255,0.43971259117267714,0.596078431372549
no_same_day_receipt,23:15,5,global_platt,5,69,0.5354082355331409,0.7246376811594203
no_same_day_receipt,23:15,5,global_platt,6,9,0.6309380257820133,0.5555555555555556
no_same_day_receipt,23:15,5,global_platt,9,10,0.9532596268950624,0.8
no_same_day_receipt,23:15,5,fixed_logit_shrink_80,0,48,0.06928919784928238,0.0
no_same_day_receipt,23:15,5,fixed_logit_shrink_80,1,364,0.15954728280497396,0.03021978021978022
no_same_day_receipt,23:15,5,fixed_logit_shrink_80,2,782,0.2584497707468967,0.17902813299232737
no_same_day_receipt,23:15,5,fixed_logit_shrink_80,3,1150,0.3454605288648435,0.2678260869565217
no_same_day_receipt,23:15,5,fixed_logit_shrink_80,4,407,0.44010297072696536,0.371007371007371
no_same_day_receipt,23:15,5,fixed_logit_shrink_80,5,157,0.5434911138533928,0.643312101910828
no_same_day_receipt,23:15,5,fixed_logit_shrink_80,6,79,0.6432538795307369,0.810126582278481
no_same_day_receipt,23:15,5,fixed_logit_shrink_80,7,17,0.7381744378538244,0.35294117647058826
no_same_day_receipt,23:15,5,fixed_logit_shrink_80,8,1,0.8099977494388773,1.0
no_same_day_receipt,23:15,5,fixed_logit_shrink_80,9,10,0.9914646711417818,0.8
no_same_day_receipt,23:15,5,hierarchical_beta,0,82,0.06796008756195923,0.012195121951219513
no_same_day_receipt,23:15,5,hierarchical_beta,1,413,0.16094151201106904,0.07506053268765134
no_same_day_receipt,23:15,5,hierarchical_beta,2,1104,0.2564710379941875,0.1956521739130435
no_same_day_receipt,23:15,5,hierarchical_beta,3,893,0.34301379755455297,0.2933930571108623
no_same_day_receipt,23:15,5,hierarchical_beta,4,388,0.44463849300982183,0.4690721649484536
no_same_day_receipt,23:15,5,hierarchical_beta,5,135,0.531555061951897,0.725925925925926
no_same_day_receipt,00:15,10,identity,1,952,0.1788576514592407,0.21533613445378152
no_same_day_receipt,00:15,10,identity,2,1973,0.24219117747529362,0.16827166751140396
no_same_day_receipt,00:15,10,identity,3,55,0.32309133296840215,0.16363636363636364
no_same_day_receipt,00:15,10,global_platt,2,1011,0.2805778990536881,0.16023738872403562
no_same_day_receipt,00:15,10,global_platt,3,1969,0.32655565677472154,0.19502285424073135
no_same_day_receipt,00:15,10,fixed_logit_shrink_80,1,48,0.1926826555546243,0.25
no_same_day_receipt,00:15,10,fixed_logit_shrink_80,2,2283,0.25515611165507707,0.1962330267192291
no_same_day_receipt,00:15,10,fixed_logit_shrink_80,3,645,0.32204673982621074,0.13333333333333333
no_same_day_receipt,00:15,10,fixed_logit_shrink_80,4,4,0.4048336817404205,0.0
no_same_day_receipt,00:15,10,hierarchical_beta,1,33,0.17154962500091045,0.030303030303030304
no_same_day_receipt,00:15,10,hierarchical_beta,2,1432,0.25865740208582355,0.16410614525139663
no_same_day_receipt,00:15,10,hierarchical_beta,3,1515,0.3207587916197457,0.20462046204620463
no_same_day_receipt,06:00,10,identity,1,952,0.1788576514592407,0.21533613445378152
no_same_day_receipt,06:00,10,identity,2,1973,0.24219117747529362,0.16827166751140396
no_same_day_receipt,06:00,10,identity,3,55,0.32309133296840215,0.16363636363636364
no_same_day_receipt,06:00,10,global_platt,2,1011,0.2805778990536881,0.16023738872403562
no_same_day_receipt,06:00,10,global_platt,3,1969,0.32655565677472154,0.19502285424073135
