candidate,slice_kind,slice,h,n_scope,n_signals,first,last,hit_rate,base_rate,pooled_lift,adjusted_lift,frequency,currency_rate_min,currency_rate_max,symmetric_bps,forward_bps
sign_cd3,currency,AMD,20,637,188,2024-01-09,2026-08-04,0.16489361702127658,0.1726844583987441,0.9548839458413926,0.9397847753485357,1.4366812227074235,1.4366812227074235,1.4366812227074235,-7.8692753371768305,19.0474200713816
stale20_z_r35,currency,AMD,1,656,230,2024-01-09,2026-08-31,0.5,0.524390243902439,0.9534883720930232,0.9427639504793209,1.7073170731707317,1.7073170731707317,1.7073170731707317,-0.5172376754733514,0.1506720934667254
stale20_z_r35,currency,AMD,3,654,229,2024-01-09,2026-08-27,0.3537117903930131,0.35932721712538224,0.9843723868809812,0.9650757625540982,1.7071352502662407,1.7071352502662407,1.7071352502662407,-2.0190690933116873,2.6976173876116447
stale20_z_r35,currency,AMD,5,652,227,2024-01-09,2026-08-25,0.29955947136563876,0.29754601226993865,1.0067668831463736,0.9825085609991508,1.6958377801494129,1.6958377801494129,1.6958377801494129,-3.4275972062254993,0.337747206929288
stale20_z_r35,currency,AMD,10,647,226,2024-01-09,2026-08-18,0.23893805309734514,0.23338485316846985,1.0237941745296841,0.9885001550963958,1.7010752688172042,1.7010752688172042,1.7010752688172042,-5.479189568449543,-0.7450843482533543
stale20_z_r35,currency,AMD,20,637,221,2024-01-09,2026-08-04,0.17647058823529413,0.1726844583987441,1.0219251336898396,0.9782324731444207,1.6888646288209606,1.6888646288209606,1.6888646288209606,2.515300117615841,7.161069515194024
change_z_r25,currency,KZT,1,656,173,2024-01-09,2026-08-31,0.5433526011560693,0.5137195121951219,1.0576834016569183,1.0454674837861349,1.2841993637327678,1.2841993637327678,1.2841993637327678,-33.19699075065551,12.236194565251068
change_z_r25,currency,KZT,3,654,173,2024-01-09,2026-08-27,0.34104046242774566,0.3302752293577982,1.0325947334617853,1.0124765476886877,1.2896698615548456,1.2896698615548456,1.2896698615548456,-44.35553027746502,8.550105430608573
change_z_r25,currency,KZT,5,652,172,2024-01-09,2026-08-25,0.2558139534883721,0.2668711656441718,0.9585672280139,0.9352028701589602,1.2849519743863393,1.2849519743863393,1.2849519743863393,-46.79492517795638,4.3318234566534075
change_z_r25,currency,KZT,10,647,171,2024-01-09,2026-08-18,0.1871345029239766,0.20401854714064915,0.9172426014531277,0.881073473880753,1.2870967741935484,1.2870967741935484,1.2870967741935484,-53.00122446083172,-5.4407892875113895
change_z_r25,currency,KZT,20,637,164,2024-01-09,2026-08-04,0.11585365853658537,0.14756671899529042,0.7850934094447328,0.7566132099571401,1.2532751091703056,1.2532751091703056,1.2532751091703056,-53.176776012369636,-24.30630335871296
sign_cd3,currency,KZT,1,656,195,2024-01-09,2026-08-31,0.5333333333333333,0.5137195121951219,1.0381800197823938,1.0331880685017392,1.447507953340403,1.447507953340403,1.447507953340403,-21.306428708073533,2.3355141144286535
sign_cd3,currency,KZT,3,654,194,2024-01-09,2026-08-27,0.31443298969072164,0.3302752293577982,0.952033218785796,0.9465686285724844,1.4462193823216187,1.4462193823216187,1.4462193823216187,-19.743447309583566,-5.293695023883811
sign_cd3,currency,KZT,5,652,193,2024-01-09,2026-08-25,0.2694300518134715,0.2668711656441718,1.009588470013698,1.0025710472971519,1.4418356456776946,1.4418356456776946,1.4418356456776946,-17.35156313094897,-4.139175637745011
