model,currency,year,feature,min,mean,max
logit_context730,ALL,2023,announced_ret20_z,-0.2248534512079178,0.05214593084359084,0.19564973824669
logit_context730,ALL,2023,announced_ret5_z,-0.1400240467795417,0.05779595042201996,0.1981135192442062
logit_context730,ALL,2023,cny,0.3540214894608265,0.5909622445650996,0.6897864557990275
logit_context730,ALL,2023,cny_basis_last_z,0.2964777872017041,0.49734195890799165,0.651138263978789
logit_context730,ALL,2023,cny_last_missing,0.0,0.0,0.0
logit_context730,ALL,2023,cny_late_z,-0.4912348991373241,-0.3138929800956461,-0.0537355068973401
logit_context730,ALL,2023,cny_minus_hist_probability_scale,-0.1710193599035731,-0.037706282547993054,0.151571132057647
logit_context730,ALL,2023,cny_quality,-8.80789367352876e-11,6.460114070505816e-11,2.297058727010812e-10
logit_context730,ALL,2023,currency_AMD,-0.1003673426178059,0.022431221230636057,0.1787966987593498
logit_context730,ALL,2023,currency_KGS,-0.1469117860868164,-0.06041274934198566,0.021197290658879
logit_context730,ALL,2023,currency_KZT,-0.1441937201506888,-0.04836711271849691,0.0014336823939195
logit_context730,ALL,2023,currency_TJS,0.0302412562333424,0.08100433404996941,0.1361361313702068
logit_context730,ALL,2023,currency_UZS,-0.0862206581810487,0.005344306779877,0.096334265774292
logit_context730,ALL,2023,dow_cos,-0.1933042948009475,-0.06126214717693624,-0.0021817406017104
logit_context730,ALL,2023,dow_sin,-0.4671362719340448,-0.32857514953102385,-0.2385597786244296
logit_context730,ALL,2023,expert_disagreement,-0.4405888426604152,-0.2746207693367449,-0.0683237378613794
logit_context730,ALL,2023,extra,-0.3706899040508103,-0.20611518547866237,0.0747151590811723
logit_context730,ALL,2023,hist,0.3083247215122722,0.4588498939408591,0.5402952575980616
logit_context730,ALL,2023,known_change_z,0.2652431276941739,0.38249217600690716,0.4721064229051132
logit_context730,ALL,2023,local_basis_last_z,-0.0491209916512823,0.09712680322674187,0.1683959889479666
logit_context730,ALL,2023,local_last_missing,-0.2128303534013096,-0.047120898337250826,0.1331467931819358
logit_context730,ALL,2023,local_minus_common_z,-0.0587474800274333,0.010549380174841368,0.0766484635614743
logit_context730,ALL,2023,local_quality,-0.0211928924463199,0.08534648454725234,0.2485947331807442
logit_context730,ALL,2023,log_vol20,-0.2220196065712066,-0.0855029252387008,0.2088186618862617
logit_context730,ALL,2023,month_end,0.2164407488603756,0.31291058062688526,0.3767908242286037
logit_context730,ALL,2023,peer_change_std_z,-0.2566575279714443,-0.12996466765661482,-0.025835216513729
logit_context730,ALL,2023,pre_new_year14,-0.321954162205566,-0.21487962465371355,0.0
logit_context730,ALL,2023,survival_hist,-0.1477100932568041,-0.07311663998601993,0.0619360670493161
logit_context730,ALL,2023,survival_local,0.0305197313316173,0.15421885946441155,0.4465804231711489
logit_context730,ALL,2023,survival_logit,-0.0763967355785951,0.07231977748188523,0.2379706945236957
logit_context730,ALL,2024,announced_range20,-0.2098108382611199,-0.12853028299437788,-0.0073749106231618
logit_context730,ALL,2024,announced_range90,0.0377642934204792,0.1356902919009936,0.2320063299613589
logit_context730,ALL,2024,announced_ret20_z,-0.0291790834075353,0.106982065902042,0.2161802734538513
logit_context730,ALL,2024,announced_ret5_z,0.0988322192745936,0.15620494220964667,0.2350199014571851
logit_context730,ALL,2024,cny,0.4123095090422706,0.5824553908824984,0.7106333534883871
logit_context730,ALL,2024,cny_basis_last_z,0.3453324828684025,0.457225043763271,0.581383163525638
logit_context730,ALL,2024,cny_last_missing,0.0,0.0,0.0
logit_context730,ALL,2024,cny_late_z,-0.519360011042162,-0.44954470756681547,-0.3654312679231404
logit_context730,ALL,2024,cny_minus_hist_probability_scale,-0.132343605430953,0.06602670654210854,0.3430887339411155
logit_context730,ALL,2024,cny_quality,-1.7979960853503402e-09,-7.480842367600385e-10,-2.448679236281596e-10
logit_context730,ALL,2024,currency_AMD,0.0402878017031657,0.07068255202426489,0.117668576426248
logit_context730,ALL,2024,currency_KGS,-0.0421164790189248,-0.024462788137850022,0.0012125788855805
logit_context730,ALL,2024,currency_KZT,0.0172654170394881,0.05902630921282879,0.1161332338525768
logit_context730,ALL,2024,currency_TJS,-0.1200339043951039,-0.06939606253538773,-0.0379740620880232
logit_context730,ALL,2024,currency_UZS,-0.0873093338705763,-0.035850010563855776,-0.0097208326539633
logit_context730,ALL,2024,dow_cos,-7.278881640971214e-05,0.025075606481014357,0.0487997815779768
logit_context730,ALL,2024,dow_sin,-0.2348130653114193,-0.15266486816432698,-0.105525921541146
logit_context730,ALL,2024,expert_disagreement,-0.0150595835087877,0.04070755208208961,0.0922611566697263
logit_context730,ALL,2024,extra,-0.3567843378521282,-0.19520106748065857,0.0537324436566727
logit_context730,ALL,2024,hist,0.5120981857226992,0.6643031115542394,0.8209957216866385
logit_context730,ALL,2024,known_change_z,-0.0124305031598246,0.15704661452686658,0.3109215934013608
logit_context730,ALL,2024,local_basis_last_z,0.0611999715624006,0.1442141821731621,0.1816786941277742
logit_context730,ALL,2024,local_last_missing,0.0561211853953123,0.08914502562660452,0.1612048233277195
logit_context730,ALL,2024,local_minus_common_z,0.0181944468524846,0.05176702534698724,0.0860021302496372
logit_context730,ALL,2024,local_quality,-0.3005914511863709,-0.16261808696061325,-0.0855774406078304
logit_context730,ALL,2024,log_vol20,0.0238807374962508,0.07638906556514918,0.1440463475109437
logit_context730,ALL,2024,month_end,0.1792344540680802,0.2594815043587187,0.3480865415027459
logit_context730,ALL,2024,peer_change_std_z,-0.0608969808327228,-0.0403867066502808,-0.0107363730566201
logit_context730,ALL,2024,pre_new_year14,-0.2907724729572875,-0.2527747892169795,-0.2051680705414846
logit_context730,ALL,2024,survival_hist,-0.1256531864630584,-0.001941415577704133,0.1811268138251844
logit_context730,ALL,2024,survival_local,-0.0919186739688886,0.018211122458879136,0.0870535054301368
logit_context730,ALL,2024,survival_logit,-0.1169212140251188,-0.03175219794182555,0.0542715007411432
logit_context730,ALL,2025,announced_range20,-0.1234194672670647,0.0722458189006825,0.2684624295330509
logit_context730,ALL,2025,announced_range90,0.1458611946135062,0.25735942282065616,0.3889982259656157
logit_context730,ALL,2025,announced_ret20_z,0.0341669857267,0.10335433226572655,0.167814768781428
logit_context730,ALL,2025,announced_ret5_z,-0.4272900693919758,-0.19755911825876307,0.0465082085179625
logit_context730,ALL,2025,cny,0.3580356164794894,0.43792638749339846,0.6396144096392442
logit_context730,ALL,2025,cny_basis_last_z,0.1696343267612933,0.32973577605240506,0.4446163359061344
logit_context730,ALL,2025,cny_last_missing,0.0,0.0,0.0
logit_context730,ALL,2025,cny_late_z,-0.4621499341067843,-0.3867961883544753,-0.2126956854243067
logit_context730,ALL,2025,cny_minus_hist_probability_scale,0.0857203911868115,0.20086647240265662,0.2934991461071823
logit_context730,ALL,2025,cny_quality,-1.8161197311399394e-09,-1.1670224595528844e-09,-3.1649401310589015e-10
logit_context730,ALL,2025,currency_AMD,0.0160239368268475,0.07758318364719886,0.1298960213185754
logit_context730,ALL,2025,currency_KGS,-0.05423596373356,-0.024272792768326657,0.0151271022711596
logit_context730,ALL,2025,currency_KZT,0.0119335712019846,0.07174266953253948,0.1186098404517495
logit_context730,ALL,2025,currency_TJS,-0.1166101599259903,-0.04637377837495615,0.0528162458744273
logit_context730,ALL,2025,currency_UZS,-0.1195923064619172,-0.07867928203645545,-0.0464023935905391
logit_context730,ALL,2025,dow_cos,-0.0630113533615927,-0.012232384531532825,0.0243099306324863
logit_context730,ALL,2025,dow_sin,-0.0815289686692335,-0.028181801189314033,0.0307148908192163
logit_context730,ALL,2025,expert_disagreement,-0.0474969697175166,0.01492115565991804,0.0578615567812055
logit_context730,ALL,2025,extra,-0.2282643726579639,-0.06648811422617973,0.0334712095039314
logit_context730,ALL,2025,hist,0.6398400695711758,0.7020627975931503,0.8136849477223518
logit_context730,ALL,2025,known_change_z,-0.2202946115041545,-0.11371050469664845,-0.0040903130274471
logit_context730,ALL,2025,local_basis_last_z,-0.0703716792254891,-0.01842030732339905,0.0250734333030742
logit_context730,ALL,2025,local_last_missing,-0.0430007078616398,0.005444566283781375,0.036501352364784
logit_context730,ALL,2025,local_minus_common_z,0.0757062954736417,0.11606724079027479,0.1766369963603179
logit_context730,ALL,2025,local_quality,-0.3467001286846391,-0.23871774938543477,-0.1358756119278137
logit_context730,ALL,2025,log_vol20,-0.1743930640764092,-0.10674369285367176,-0.0357944978415264
logit_context730,ALL,2025,month_end,0.0674199602661587,0.15633496285167273,0.235512308790399
logit_context730,ALL,2025,peer_change_std_z,-0.0348989767933898,0.027214219412852642,0.1117049668524386
logit_context730,ALL,2025,pre_new_year14,-0.2585089624699707,-0.09644757671315245,-0.0138411412330632
logit_context730,ALL,2025,survival_hist,0.0913211376279458,0.17111461393058283,0.2332406942659429
logit_context730,ALL,2025,survival_local,-0.0826666713548034,-0.0024339972750036173,0.0529705005214333
logit_context730,ALL,2025,survival_logit,-0.1266428191827661,-0.028427611747970784,0.115682597807033
logit_context730,ALL,2026,announced_range20,0.0772476132716814,0.19332431381699766,0.3158969084379076
logit_context730,ALL,2026,announced_range90,-0.0125475132546194,0.1525091733131839,0.2888988038093359
logit_context730,ALL,2026,announced_ret20_z,0.0459335069105044,0.19697328467741512,0.2983631958279457
logit_context730,ALL,2026,announced_ret5_z,-0.5101819667662474,-0.4610812417189502,-0.389685303297115
logit_context730,ALL,2026,cny,0.1821319691487181,0.361419469690767,0.5550489972967756
logit_context730,ALL,2026,cny_basis_last_z,0.2063609329908746,0.32184101944973853,0.4006226875541096
logit_context730,ALL,2026,cny_last_missing,0.0,0.0,0.0
logit_context730,ALL,2026,cny_late_z,-0.3604408256642495,-0.27603592096460033,-0.2000845255355506
logit_context730,ALL,2026,cny_minus_hist_probability_scale,-0.0227304054894572,0.09384154075035261,0.2444475405252766
logit_context730,ALL,2026,cny_quality,-4.132500064600028e-09,-1.6388808625492812e-09,-3.829709117766426e-10
logit_context730,ALL,2026,currency_AMD,-0.0125506639343778,0.04135137430729891,0.0760846541141564
logit_context730,ALL,2026,currency_KGS,-0.1131061170003953,-0.05214108301826402,-0.0251709106532536
logit_context730,ALL,2026,currency_KZT,0.0237795336880411,0.05887774117136998,0.0834465921405995
logit_context730,ALL,2026,currency_TJS,-0.0219564362898851,0.0046301864916820775,0.0411641429261302
logit_context730,ALL,2026,currency_UZS,-0.0859800105049429,-0.05271821895208619,-0.0067205534103414
logit_context730,ALL,2026,dow_cos,-0.1267916587116479,-0.09626006896265484,-0.0588184708845765
logit_context730,ALL,2026,dow_sin,-0.0589328842662014,-0.018760312139613856,0.0338741754174415
logit_context730,ALL,2026,expert_disagreement,-0.1663153198760839,-0.04839689062998523,0.0378761635751139
logit_context730,ALL,2026,extra,-0.1807869811474399,0.02199735544919433,0.2416988337238702
logit_context730,ALL,2026,hist,0.2607517347481317,0.4022135023195533,0.591574228073413
logit_context730,ALL,2026,known_change_z,-0.1747002490747675,-0.13814976902900403,-0.0855861905345616
logit_context730,ALL,2026,local_basis_last_z,-0.1003222869301081,-0.041490476221041996,0.0011323312453357
logit_context730,ALL,2026,local_last_missing,-0.0477534710398546,-0.012956271768965978,0.0094999036416689
logit_context730,ALL,2026,local_minus_common_z,0.0270538538569517,0.08405717432446701,0.117324945004659
logit_context730,ALL,2026,local_quality,-0.2100325493515807,-0.14573947327088638,-0.0345533333536672
logit_context730,ALL,2026,log_vol20,-0.4361603054733751,-0.2525395583238213,-0.0777084390906012
logit_context730,ALL,2026,month_end,0.0866729459881909,0.14285801847774088,0.2338108160212891
logit_context730,ALL,2026,peer_change_std_z,0.0629007822085021,0.1313689287646593,0.2252794021098409
logit_context730,ALL,2026,pre_new_year14,-0.0282639551543316,0.006939868581269256,0.0852470807599044
logit_context730,ALL,2026,survival_hist,0.1264770266908798,0.21588575025421497,0.3381313113301153
logit_context730,ALL,2026,survival_local,-0.1923227148199067,-0.11283506444445433,-0.0085160324874016
logit_context730,ALL,2026,survival_logit,-0.0109496121205334,0.16164372986048406,0.3927689185714215
logit_context_exp,ALL,2022,announced_range20,-0.6885059669746109,-0.5221191386682501,-0.3747032884870003
logit_context_exp,ALL,2022,announced_range90,-0.453525082274223,-0.33472565035023233,-0.1586043421933328
logit_context_exp,ALL,2022,announced_ret20_z,-0.4122249867242462,-0.2616818439152268,-0.1167824722593042
logit_context_exp,ALL,2022,announced_ret5_z,-0.1605997263759299,-0.0216863051370746,0.0737216017463054
logit_context_exp,ALL,2022,cny,0.1352718240477734,0.17767868494756778,0.2082472710021934
logit_context_exp,ALL,2022,cny_basis_last_z,0.0891710304530358,0.17172774113669098,0.230353794030937
logit_context_exp,ALL,2022,cny_last_missing,0.0,0.0,0.0
logit_context_exp,ALL,2022,cny_late_z,-0.249612936551449,-0.12954081396425918,-0.0165456954743546
logit_context_exp,ALL,2022,cny_minus_hist_probability_scale,-0.1229776490535834,0.07221792610470873,0.2354396280819913
logit_context_exp,ALL,2022,cny_quality,-5.087553357161779e-11,-2.1707979806836207e-11,-6.411317558140765e-13
logit_context_exp,ALL,2022,currency_AMD,0.1197770638175089,0.1515160802501343,0.2066253562951613
logit_context_exp,ALL,2022,currency_KGS,-0.1762038145771532,-0.1271971654908069,-0.0863390092848926
logit_context_exp,ALL,2022,currency_KZT,-0.1335595557384148,-0.09570668546454235,-0.0547999357857373
logit_context_exp,ALL,2022,currency_TJS,0.1043201231303443,0.13940309261960923,0.1629349278448092
logit_context_exp,ALL,2022,currency_UZS,-0.0799417290626151,-0.06801532191439418,-0.0508327256778757
logit_context_exp,ALL,2022,dow_cos,-0.1276773010282638,-0.05710612688348713,0.0450409930742641
logit_context_exp,ALL,2022,dow_sin,-0.1345904909146981,-0.06675003461950384,0.0012185178758273
logit_context_exp,ALL,2022,expert_disagreement,-0.1259296862363449,0.0930221871089487,0.2286363925337944
logit_context_exp,ALL,2022,extra,-0.3398957529599298,-0.1482360851513541,0.0752570965540971
logit_context_exp,ALL,2022,hist,0.3107587652867127,0.4347905388656151,0.5194341346018102
logit_context_exp,ALL,2022,known_change_z,0.1342624549405772,0.23392014360918023,0.3470297573125585
logit_context_exp,ALL,2022,local_basis_last_z,-0.0341112668542545,-0.009790824082521401,0.0183401011529502
logit_context_exp,ALL,2022,local_last_missing,0.0112533575300835,0.0863404657425435,0.1421730960124602
logit_context_exp,ALL,2022,local_minus_common_z,0.0773845792685352,0.11211833197912975,0.1576479776519596
logit_context_exp,ALL,2022,local_quality,0.0293495438495603,0.06811281506539897,0.1285310971459612
logit_context_exp,ALL,2022,log_vol20,-0.1702029661829742,0.011525526287470033,0.1055338484759847
logit_context_exp,ALL,2022,month_end,-0.0339664858471605,0.0568507013277294,0.152297556779581
logit_context_exp,ALL,2022,peer_change_std_z,-0.1799165847813823,-0.1604392909910145,-0.1416399731644405
logit_context_exp,ALL,2022,pre_new_year14,0.0,0.0,0.0
logit_context_exp,ALL,2022,survival_hist,-0.3407230672653729,-0.25284408258103985,-0.0908276831804205
logit_context_exp,ALL,2022,survival_local,-0.0022595418932807,0.12237144332792056,0.3509837145446503
logit_context_exp,ALL,2022,survival_logit,-0.2399922220703616,-0.12913539797518514,0.0181745023577297
logit_context_exp,ALL,2023,announced_range20,-0.2022608272145609,-0.05901363607318657,0.0597100629184837
logit_context_exp,ALL,2023,announced_range90,-0.5359409905721968,-0.2883696906997023,-0.0049293101898508
logit_context_exp,ALL,2023,announced_ret20_z,-0.2248534512079178,0.05214593084359084,0.19564973824669
logit_context_exp,ALL,2023,announced_ret5_z,-0.1400240467795417,0.05779595042201996,0.1981135192442062
logit_context_exp,ALL,2023,cny,0.3540214894608265,0.5909622445650996,0.6897864557990275
logit_context_exp,ALL,2023,cny_basis_last_z,0.2964777872017041,0.49734195890799165,0.651138263978789
logit_context_exp,ALL,2023,cny_last_missing,0.0,0.0,0.0
logit_context_exp,ALL,2023,cny_late_z,-0.4912348991373241,-0.3138929800956461,-0.0537355068973401
logit_context_exp,ALL,2023,cny_minus_hist_probability_scale,-0.1710193599035731,-0.037706282547993054,0.151571132057647
logit_context_exp,ALL,2023,cny_quality,-8.80789367352876e-11,6.460114070505816e-11,2.297058727010812e-10
logit_context_exp,ALL,2023,currency_AMD,-0.1003673426178059,0.022431221230636057,0.1787966987593498
logit_context_exp,ALL,2023,currency_KGS,-0.1469117860868164,-0.06041274934198566,0.021197290658879
logit_context_exp,ALL,2023,currency_KZT,-0.1441937201506888,-0.04836711271849691,0.0014336823939195
logit_context_exp,ALL,2023,currency_TJS,0.0302412562333424,0.08100433404996941,0.1361361313702068
logit_context_exp,ALL,2023,currency_UZS,-0.0862206581810487,0.005344306779877,0.096334265774292
logit_context_exp,ALL,2023,dow_cos,-0.1933042948009475,-0.06126214717693624,-0.0021817406017104
logit_context_exp,ALL,2023,dow_sin,-0.4671362719340448,-0.32857514953102385,-0.2385597786244296
logit_context_exp,ALL,2023,expert_disagreement,-0.4405888426604152,-0.2746207693367449,-0.0683237378613794
logit_context_exp,ALL,2023,extra,-0.3706899040508103,-0.20611518547866237,0.0747151590811723
logit_context_exp,ALL,2023,hist,0.3083247215122722,0.4588498939408591,0.5402952575980616
logit_context_exp,ALL,2023,known_change_z,0.2652431276941739,0.38249217600690716,0.4721064229051132
logit_context_exp,ALL,2023,local_basis_last_z,-0.0491209916512823,0.09712680322674187,0.1683959889479666
logit_context_exp,ALL,2023,local_last_missing,-0.2128303534013096,-0.047120898337250826,0.1331467931819358
logit_context_exp,ALL,2023,local_minus_common_z,-0.0587474800274333,0.010549380174841368,0.0766484635614743
logit_context_exp,ALL,2023,local_quality,-0.0211928924463199,0.08534648454725234,0.2485947331807442
logit_context_exp,ALL,2023,log_vol20,-0.2220196065712066,-0.0855029252387008,0.2088186618862617
logit_context_exp,ALL,2023,month_end,0.2164407488603756,0.31291058062688526,0.3767908242286037
logit_context_exp,ALL,2023,peer_change_std_z,-0.2566575279714443,-0.12996466765661482,-0.025835216513729
logit_context_exp,ALL,2023,pre_new_year14,-0.321954162205566,-0.21487962465371355,0.0
logit_context_exp,ALL,2023,survival_hist,-0.1477100932568041,-0.07311663998601993,0.0619360670493161
logit_context_exp,ALL,2023,survival_local,0.0305197313316173,0.15421885946441155,0.4465804231711489
logit_context_exp,ALL,2023,survival_logit,-0.0763967355785951,0.07231977748188523,0.2379706945236957
logit_context_exp,ALL,2024,announced_range20,-0.1931069520255729,-0.13493745015223307,-0.0633203365154144
logit_context_exp,ALL,2024,announced_range90,0.045435523620432,0.11137622893005437,0.2320063299613589
logit_context_exp,ALL,2024,announced_ret20_z,-0.0291790834075353,0.09922848960128854,0.1780308093748234
logit_context_exp,ALL,2024,announced_ret5_z,0.0955676944119722,0.1454111264226363,0.1876187005278043
logit_context_exp,ALL,2024,cny,0.5814782296915566,0.6587185875788341,0.7106333534883871
logit_context_exp,ALL,2024,cny_basis_last_z,0.3491021346826254,0.46626006849570123,0.581383163525638
logit_context_exp,ALL,2024,cny_last_missing,0.0,0.0,0.0
logit_context_exp,ALL,2024,cny_late_z,-0.519360011042162,-0.45042217982792443,-0.386756095494866
logit_context_exp,ALL,2024,cny_minus_hist_probability_scale,-0.132343605430953,-0.04016599869213838,0.0280090564054033
logit_context_exp,ALL,2024,cny_quality,-1.2745213435712915e-09,-6.659888819773529e-10,-2.448679236281596e-10
logit_context_exp,ALL,2024,currency_AMD,0.0402878017031657,0.0601419173493821,0.0767966819144653
logit_context_exp,ALL,2024,currency_KGS,-0.0421164790189248,-0.020483453618263675,0.0126507878058961
logit_context_exp,ALL,2024,currency_KZT,0.0220847852206884,0.04458299568704104,0.0694741382840443
logit_context_exp,ALL,2024,currency_TJS,-0.0746665537308064,-0.05254115043750477,-0.0379740620880232
logit_context_exp,ALL,2024,currency_UZS,-0.0683590089727384,-0.03170030898065476,-0.0125301275789152
logit_context_exp,ALL,2024,dow_cos,-0.0092488190576216,0.020607839700999473,0.0487997815779768
logit_context_exp,ALL,2024,dow_sin,-0.2348130653114193,-0.1582225841003295,-0.1177666170141389
logit_context_exp,ALL,2024,expert_disagreement,-0.0150595835087877,0.041998047259279414,0.0922611566697263
logit_context_exp,ALL,2024,extra,-0.3567843378521282,-0.25104403109058454,-0.1727468754053627
logit_context_exp,ALL,2024,hist,0.5120981857226992,0.596385628382281,0.6574448510041533
logit_context_exp,ALL,2024,known_change_z,0.0606744864501097,0.1824277962691561,0.3109215934013608
logit_context_exp,ALL,2024,local_basis_last_z,0.0503315151637891,0.13985022695098756,0.1791423076130253
logit_context_exp,ALL,2024,local_last_missing,0.007380921614452,0.07933065995210069,0.1253658939614845
logit_context_exp,ALL,2024,local_minus_common_z,0.0181944468524846,0.048248325917169106,0.0729967283582586
logit_context_exp,ALL,2024,local_quality,-0.2154635689313108,-0.13925668826905993,-0.0941115749580033
logit_context_exp,ALL,2024,log_vol20,0.0303165907387185,0.10827127806925523,0.156008643680266
logit_context_exp,ALL,2024,month_end,0.1814827776606453,0.2522699251291813,0.3480865415027459
logit_context_exp,ALL,2024,peer_change_std_z,-0.0608969808327228,-0.04190989908270374,-0.0159061397793104
logit_context_exp,ALL,2024,pre_new_year14,-0.2907724729572875,-0.25482246455088525,-0.2051680705414846
logit_context_exp,ALL,2024,survival_hist,-0.1256531864630584,-0.07319431302904907,-0.0165846579638659
logit_context_exp,ALL,2024,survival_local,-0.0122081824340542,0.042562354395897,0.0870535054301368
logit_context_exp,ALL,2024,survival_logit,-0.1189875964603989,-0.04970788167171681,0.0063901066865849
logit_context_exp,ALL,2025,announced_range20,-0.0701980391387486,-0.02242398688097974,0.0219137381498423
logit_context_exp,ALL,2025,announced_range90,0.1253948912734182,0.22369839002177525,0.2985984399264399
logit_context_exp,ALL,2025,announced_ret20_z,0.0513731097923547,0.07479799690454444,0.1109809628675193
logit_context_exp,ALL,2025,announced_ret5_z,-0.1212297043885057,-0.03511341319159289,0.0470552152241747
logit_context_exp,ALL,2025,cny,0.6587536435437306,0.7109607546531254,0.7781159443072011
logit_context_exp,ALL,2025,cny_basis_last_z,0.3929298311141615,0.45278556608956616,0.5185964516203561
logit_context_exp,ALL,2025,cny_last_missing,0.0,0.0,0.0
logit_context_exp,ALL,2025,cny_late_z,-0.4889834296605781,-0.4583061314564725,-0.42741565241875
logit_context_exp,ALL,2025,cny_minus_hist_probability_scale,-0.0849071288640957,-0.05006106485105861,-0.0113475587499671
logit_context_exp,ALL,2025,cny_quality,-3.3655784164232502e-09,-2.2172530039981242e-09,-9.83421489235435e-10
logit_context_exp,ALL,2025,currency_AMD,0.0534799445182297,0.07313237755323208,0.0850595778305251
logit_context_exp,ALL,2025,currency_KGS,-0.0207747430646182,-0.0164728117911266,-0.0094339731683047
logit_context_exp,ALL,2025,currency_KZT,0.034346220068666,0.04698970193668989,0.0575257667745521
logit_context_exp,ALL,2025,currency_TJS,-0.0634312446632065,-0.04787932090134004,-0.0214095230011011
logit_context_exp,ALL,2025,currency_UZS,-0.0641319071793893,-0.055769946797455235,-0.0476232376596959
logit_context_exp,ALL,2025,dow_cos,-0.0216457362849939,-0.007891495874735035,0.0074808356606791
logit_context_exp,ALL,2025,dow_sin,-0.1706939418959759,-0.13693966974720212,-0.0959285365395533
logit_context_exp,ALL,2025,expert_disagreement,-0.0399486648831691,-0.007744593632751483,0.0145195817135233
logit_context_exp,ALL,2025,extra,-0.3105472894059055,-0.2803445485832126,-0.2572768190403161
logit_context_exp,ALL,2025,hist,0.446032072793721,0.5117428369553237,0.5593512210817911
logit_context_exp,ALL,2025,known_change_z,0.041398683606194,0.07458989721730885,0.1106075399807312
logit_context_exp,ALL,2025,local_basis_last_z,-0.0032312919106619,0.033498703381087215,0.0470929488520503
logit_context_exp,ALL,2025,local_last_missing,0.0160036068093189,0.045618153950125286,0.0663872598153688
logit_context_exp,ALL,2025,local_minus_common_z,0.0530576820654999,0.06718458152353644,0.0839721194424678
logit_context_exp,ALL,2025,local_quality,-0.2067683092832773,-0.16843818889371642,-0.1309753800341105
logit_context_exp,ALL,2025,log_vol20,-0.0225571788167777,0.0096936277567064,0.0435499924570176
logit_context_exp,ALL,2025,month_end,0.1621540113106866,0.2147703391930046,0.2459345606882759
logit_context_exp,ALL,2025,peer_change_std_z,-0.0417249363812019,-0.018442539759477527,0.0161851001026626
logit_context_exp,ALL,2025,pre_new_year14,-0.2653458117889595,-0.16976727297839925,-0.1358683428888985
logit_context_exp,ALL,2025,survival_hist,-0.0418450697682343,-0.017793783855978306,0.0122402538638278
logit_context_exp,ALL,2025,survival_local,0.0057993782686628,0.029537407042052627,0.0531355331102918
logit_context_exp,ALL,2025,survival_logit,-0.0995769424546723,-0.07745635408473044,-0.0623173309527135
logit_context_exp,ALL,2026,announced_range20,-0.0136062386959258,0.0447769105408847,0.1189565033824441
logit_context_exp,ALL,2026,announced_range90,0.0883984601938918,0.17469045517542486,0.224551245296338
logit_context_exp,ALL,2026,announced_ret20_z,0.0457803727913106,0.0959117214548292,0.1230147209058744
logit_context_exp,ALL,2026,announced_ret5_z,-0.1232190051875674,-0.10269398149450894,-0.0918918444182217
logit_context_exp,ALL,2026,cny,0.6423385219522177,0.6972341042562691,0.7268344420349843
logit_context_exp,ALL,2026,cny_basis_last_z,0.3924543302068349,0.4561998572379389,0.4964855677494312
logit_context_exp,ALL,2026,cny_last_missing,0.0,0.0,0.0
logit_context_exp,ALL,2026,cny_late_z,-0.4892664300881825,-0.4444096379569005,-0.4137115843374864
logit_context_exp,ALL,2026,cny_minus_hist_probability_scale,-0.1169824756577931,-0.07755444242477444,-0.0460872255698859
logit_context_exp,ALL,2026,cny_quality,-5.662410986875223e-09,-4.640989024564091e-09,-3.648939920839046e-09
logit_context_exp,ALL,2026,currency_AMD,0.0637497636109054,0.07935835033308047,0.0886414032220266
logit_context_exp,ALL,2026,currency_KGS,-0.0308617897347043,-0.022314216184298033,-0.0097758928010463
logit_context_exp,ALL,2026,currency_KZT,0.016633222560582,0.04369821728073828,0.0588934300839002
logit_context_exp,ALL,2026,currency_TJS,-0.051472796412846,-0.043912652262309324,-0.0357344574401013
logit_context_exp,ALL,2026,currency_UZS,-0.0686487542984537,-0.05682969916721151,-0.0348726359303417
logit_context_exp,ALL,2026,dow_cos,-0.0387515042648156,-0.03172614033122487,-0.0262884320656902
logit_context_exp,ALL,2026,dow_sin,-0.1043008771173394,-0.09040136246692398,-0.0743759508418584
logit_context_exp,ALL,2026,expert_disagreement,-0.0034999551280297,0.012630214143972055,0.0244241985434592
logit_context_exp,ALL,2026,extra,-0.263133092374424,-0.2139612869952813,-0.1544374766436071
logit_context_exp,ALL,2026,hist,0.3611319062697001,0.4322280773550919,0.4943875193530272
logit_context_exp,ALL,2026,known_change_z,0.0018130175562488,0.023574132658453102,0.0421830095660639
logit_context_exp,ALL,2026,local_basis_last_z,0.0045425259298472,0.0325675695287341,0.0563541969222483
logit_context_exp,ALL,2026,local_last_missing,0.0489523919086104,0.06536812072159344,0.0846318275330977
logit_context_exp,ALL,2026,local_minus_common_z,0.0473107578650017,0.0676012738307278,0.080089155102439
logit_context_exp,ALL,2026,local_quality,-0.179046276490109,-0.14246920460889345,-0.0838884145270642
logit_context_exp,ALL,2026,log_vol20,-0.0675597275924784,-0.03133496980135813,-0.0027362876068969
logit_context_exp,ALL,2026,month_end,0.2014624774301806,0.21720262960789732,0.2324888957899747
logit_context_exp,ALL,2026,peer_change_std_z,0.0122555469839452,0.02932704136690709,0.0540164902808917
logit_context_exp,ALL,2026,pre_new_year14,-0.1563570389965944,-0.14831655876605876,-0.1340234502727877
logit_context_exp,ALL,2026,survival_hist,-0.0179972797483376,0.0012534740297884335,0.0170660551363823
logit_context_exp,ALL,2026,survival_local,-0.0462814971434764,-0.009805264616353778,0.0163789353934751
logit_context_exp,ALL,2026,survival_logit,-0.1133192785292611,-0.08590430101171503,-0.0640782125928363
