h,origin,n_train,n_query,constant_prediction,weighted_train_mean,target_clip_lo,target_clip_hi,coefficients,last_target_maturity,min_train_date
10,2026-04-01,5000,310,False,-2.6924734143101765,-1014.7870008990743,826.3306271672488,"[-12.1878566281036, 19.8778665844444, 124.29957647456817, 17.446970425285812, -54.587092989978494, 10.485745322915426, 13.231868273213465, 77.49469467443514, -47.28458193059448, -125.8916035354782, 2.9337362952452755, 13.007161531798523, 80.31061098570052, 50.078760618451334, 26.773835482232563, 56.191575339187075, 5.293584492269564, -23.481328983232245, -79.65521779328725, 37.2982853205449, 2.1693041443913557, -73.71429310304784, -10.508392066613608, 3.048662623439972, -15.9978321703077, 12.857196077931142, -27.32164872364314, -12.833717610180031, -20.9079524410474, 24.779351435259112, -19.97611423572095, 0.7210845094949921, 2.9683018246939716, 9.610716619628636, 15.67796560983202, -8.646561666788077, 12.790390461760985, 122.05553554906066, 62.13622906008928, -0.2101782529104015, 89.50325714301319, -95.70369214981717, -6.752846899804446, -39.54007628559894, 15.132895806593567, 92.70205454482014, 16.133591472524344, -22.64880788225052, 14.528690076047742, -3.617389272287054, -11.370100970084806, 6.374199935831544, -5.915399769531977, 48.83649726246611, 61.76006912271002, 6.255936835726191, -2.7510238030628114, -11.687400265276404, 4.11824968585223, 52.177709910641994, -5.6887786992260345, 52.61249528190706, -16.30238894479273, 13.337375590634993, -40.36787292454228, 59.429637289641065, -74.72619718365256, -29.43896206857705, -5.767784034621717, 2.924275240428642, 2.8827058493370505, 3.184091673665927, -4.877095065249615, -27.670252429755767, 26.453101382704894, -45.625943513282444, -8.532613703727124, -14.069215383473724, 20.509103461605967, -77.94502179946848, 17.582540098890917, 29.468031670020462, 25.36539956943069, -18.754779022730183, -4.177334886924906, 42.757677849870866, -60.79560897374773]",2026-03-28,2022-02-24
10,2026-07-01,5310,230,False,-12.51076851112278,-997.6477812580971,810.7565374034563,"[3.269452973201421, 44.08976938012924, 95.03976510336207, 22.160173412331908, -7.9238701377576914, -35.40286507773767, 17.128575656937493, 81.08709825328224, -47.44340543044508, -138.0055811427182, 4.108696212617699, 18.140882019451453, 77.21451150621637, 47.32592126259667, 46.319769566869034, 48.208204241735885, 18.758166923800037, -13.298353525345139, -68.61947481715121, 21.228050528640082, 12.478155878381344, -79.39315192383232, -9.738607352039065, 5.676798883158293, -8.252629886290546, 7.40688051914682, -35.52649990309183, -8.692048222616478, -25.16701508261904, 19.66496614829041, -19.368202546691496, 2.845497483658254, -0.6215262335038778, 9.503138219880793, 10.230620779201214, -7.4561930040831825, 13.182617980335726, 121.02723105864322, 42.05318840738947, 3.8032740183867686, 98.2731175473588, -76.01723258301658, -8.144356281630047, -54.34782655161636, 32.0129870228969, 89.68069561312882, 13.931711317837534, -23.22277811926282, 10.000119644283433, -4.458233500439321, -4.778016633758031, 5.413260715741963, -6.177130225820627, 35.93614093506939, 49.05582024178414, 8.069040982227083, -2.353160102589701, -12.489810711863756, 6.742582353044572, 50.65272384826726, 4.693795366743261, 42.399205016928, -19.46427760801735, 13.374022926586953, -21.563189737999455, 67.36142235836944, -59.63745596029702, -19.237120419682675, 4.090931876132746, -3.438377993153819, 0.3309805293478447, 3.149526019415497, -9.477429694283476, -26.208412449449206, 19.4211094544733, -47.107212854784734, -4.148097127127414, -11.000756984530932, 30.295008929540433, -31.69407941010258, -3.930860921009035, 20.666981173715005, 15.82437849222754, -19.80245067702518, -2.239885601830522, 29.800038463492317, -37.20824914251232]",2026-06-27,2022-02-24
20,2023-01-01,965,280,False,-191.90419755329842,-2707.2674874577933,1110.3552372795891,"[-162.73839085456683, -143.30144708758917, 149.38344610617327, -189.89705922008415, 32.905217590589764, -29.500642174691563, 3.932865347338234, 48.5993141807703, 24.192933041480106, -97.69922953610782, 30.55879338480174, 44.56250818114517, 89.6641261211887, 80.57684891307845, 73.44470837280782, 272.7675408298584, -594.6468049078388, 37.08867014862242, -65.60368548719708, 519.2049062257382, 247.35124828979414, -302.284251852326, -68.28004252212439, 58.18433074112056, 34.10791829920197, -3.925566787968485, -250.31883458894, -167.93783827473462, -103.26518133654015, 70.31140770588895, -28.223542845521155, -44.76509638301126, 0.0, -3.9408213761435564, -27.987520937094335, -60.29617139461444, 65.24697973554828, 137.20162815931198, 36.61408519792188, 15.01928774216562, 15.904877001212279, -133.90999187064614, -57.00402881429365, -25.294197188201267, 97.26505592555816, 118.21081379202082, 100.56117929570222, -60.60430326114888, 46.64580924600862, -10.786221848439162, -61.54641885402008, 71.12803677955189, -45.44120532311973, 62.99601993863753, 86.86204400587849, 40.55079987921715, 40.58551291501091, 3.860250549694265, 16.153568191053775, -4.952267364756111, 7.136864647300793, -9.75680127776021, 19.427448792562384, 6.190660740880438, 25.661497090598402, 31.754724568782294, 0.5679897378973885, -48.2942417729426, -27.64792406466217, 6.649653727833663, 23.684059007875348, 17.229699260776915, -81.13697451161347, 23.55427387869142, 62.78420135131049, -64.21384260030497, 7.360676337075396, -18.99375599764336, 8.156201294549989, 28.839349874880856, -2.7634596146899253, 16.440098279661502, 26.27192538065348, -2.9206795060051234, 24.059500152945883, -28.37313357442756, 0.0]",2022-12-29,2022-02-24
20,2023-04-01,1245,305,False,-66.27742004811958,-2560.5799614836765,1066.263371450223,"[-119.53443641575751, -129.48473495157916, 264.79987188785054, -204.96717038045009, 13.465019798659121, -141.28215952726555, 16.83180174499591, 28.980666475527414, 66.5856736193521, -259.00894705327994, 23.61699641034386, 48.60145661533289, 103.14354334480583, 75.80115681188985, 157.26373182886817, 296.91637770717483, -380.14437743785123, -16.653639811661712, -85.6377420415419, 199.6936867663451, 206.1042025529427, -248.44480311310926, -88.29721522065755, 60.05299933597219, -13.347457686411396, 32.36730247884693, -101.69637735976451, -32.26184862462894, -60.84500902146404, 7.005495292064164, -6.788303675160676, -72.58734995082881, -63.97657321502437, 19.515538030486887, 7.840264492733108, -2.0192063555190094, 67.22424416569932, 198.05367662438317, 245.4611307643999, -10.079079697308645, 66.56553788829504, -233.58261535442654, -32.343116335590764, -50.06704831241327, 83.24501038556687, 135.1840147009084, 54.99542850523351, -70.2512220982236, 51.31297071153524, -16.198933492831916, -34.44656714507466, 40.043403298598726, -40.71087337222366, 77.24171511601956, 113.35522208408784, 45.780995908528034, 12.756033782346007, -17.49479940139518, 11.503381179065416, 91.3666613708173, -78.3349873170133, 81.44325499897585, -31.04869742189171, 21.9189011686898, 7.096146318620208, 33.34843356400832, -0.5925158051636216, -80.78850019801088, -40.79016573126731, 17.393809525459858, 1.641469114915582, 35.28522418826134, -19.027748886329558, -90.38647442354358, 72.44137217487425, -36.226404940162475, 47.36598339244346, -70.69549649078938, -14.64227975223774, -4.895127894014285, -40.63839034941349, 32.597867983156014, 39.56576811037473, -37.93004259822917, 10.114527978487413, -7.638349139327489, -56.63573704078809]",2023-03-29,2022-02-24
20,2023-07-01,1550,330,False,-19.20039080324981,-2413.448303632359,1049.6855834847718,"[-125.02088628419152, -101.52480042655233, 280.9596894461386, -192.13320448907132, 42.209210929010496, -136.8978996313823, -13.094831187275936, 19.185709148067566, 120.68141753043726, -252.5507279110947, 13.178952204962576, 43.11213694260626, 94.53295338510458, 54.53656512033249, 143.07531750926455, 266.14770826721076, -341.71205380626776, -19.601586009376984, -102.09467304111963, 218.52169250844793, 139.1482990331851, -238.56827565000782, -84.48197761254505, 71.59815415119014, -6.220325993400447, 15.908016228800387, -92.62013647902494, -99.31951376037958, -43.3778439139873, 14.665483530594548, -8.237332604281711, -63.35848958653899, -48.92115346263663, 9.571881148062792, 7.875840104199334, 7.401901402893066, 52.184237143786476, 199.07735654024796, 239.9790075827364, 5.670505424049408, 57.1378130069297, -221.8636302389303, -49.235431958531606, -52.25216539700027, 67.28943907456537, 122.63757737781263, 47.75562064198226, -60.53129405105178, 42.69481255785576, -16.297216813187536, -16.074053785919492, 21.6549209071036, -31.978462865865854, 68.13575395134642, 119.16183700027361, 37.183454243609624, -21.98184622391712, -18.601611962108922, 24.5821775250703, 69.7145326391051, -9.319791098987283, 101.13422608648094, -15.68471745482483, 22.491343013021716, 4.328043886132556, 17.004069566669166, -5.483745557939283, -87.10132546253294, -29.43758348003204, 11.173899031133155, -15.397598145892543, 33.33175908489711, -38.816163163174956, -66.7500532245958, 47.46100252171777, -40.00298420944951, 44.66981613854514, -67.79864124979294, 0.2677263652042947, 11.903774482959024, -10.80665337696632, 36.72137451180149, 44.48180539551346, -43.74678549908059, -11.128691364658781, -3.4508984097773348, -108.28219975832121]",2023-06-28,2022-02-24
20,2023-10-01,1880,320,False,32.383917212807596,-2183.836639753032,1006.5182416992981,"[-70.20118447000772, -92.76040302978538, 174.14881145927544, -98.01201741011, -31.472615258698795, -87.9042956017105, 11.774123652638686, -0.4954066945338991, 120.9441852775216, -255.39742215352697, 2.0176710581610386, 25.824032204914943, 114.62136638958013, 70.1155632683569, 98.82739713814964, 266.00048255946996, -214.4872324732779, -3.743132065801544, -176.34752967268062, 154.60327822676996, 70.8694962468257, -227.02066966309886, -52.28714587410007, 60.81001009634244, 1.087301438544094, -9.625672561805027, -53.15148955196222, -99.61075053885845, -55.04553632043878, 27.846338094571944, -7.439353744056369, -37.83793726774385, 7.686688687585385, 6.037974988399908, 8.718607251703986, 3.353501516323272, 54.7325198595084, 223.8958551149697, 216.52884839063117, -7.066900389238081, 115.45500955035143, -151.61730384722173, -51.2039102079197, -69.29519799871203, 16.599091729328556, 143.05769220381916, 40.19493444701867, -60.29138222513719, 46.04941789034333, -16.746131731522013, -14.771744656333428, 18.680365853428892, -33.21190735592495, 68.17792113742719, 119.94177096943433, 37.10219674324751, 48.912000080654515, -26.116195786861766, -6.310301789149481, 78.67075048271256, -87.24265373229585, 89.81244485250194, -72.39701619350146, 16.97808730773328, 10.21075056443261, 11.596982846100548, -21.252594816692085, -81.76034481623452, -37.79989229629525, 6.386145052087937, 19.0883039921945, 14.370727137607762, 5.52669009107703, -58.78670699826417, 54.09675952053027, -87.15103992870377, 25.767874876504322, -61.77429273793049, 51.423335263916236, 37.37738247356433, 5.109924691134924, 31.628076213266926, 57.34522880369824, -43.74322702279265, 30.443229371529217, 25.941454733252662, -106.61539740056021]",2023-09-28,2022-02-24
20,2024-01-01,2205,285,False,3.7817621591108046,-2143.1847664667057,986.9218420926743,"[-91.01722675891668, -62.5169202589693, -15.818394997725006, -58.45945884906766, -14.91737773979646, -115.4818644189958, 32.46624882552531, 95.33979757037653, 48.27979456852117, -288.8093738111609, -2.8678791674871857, 29.785807203923227, 100.14136356379392, 27.77193944341842, 111.52129830044485, 197.0309178902585, -205.6357338316404, -5.080503733396483, -246.08034570312353, 96.93770843424, 82.27389131339712, -133.95770597686655, -40.53047991786293, 41.95663924448416, -5.622605916329679, -0.5984786976156728, 58.902267601355646, -146.7391881395225, -71.49252126523277, 47.82196101660806, -23.98188369441712, -30.561124213897116, 16.419626473037663, 17.565067002245428, 8.371431857285064, -31.957840187640603, 47.80836860440317, 246.53621286173777, 172.5776324791417, 0.3983946816356473, 62.94766033618806, -194.58702423325008, -54.369255241131206, -56.81970224201265, 123.78152753346686, 124.30563151276574, -3.505219443986023, -49.648302518823144, 60.27439830044844, -17.913971299258122, -28.120996429156147, 25.89742570361016, -40.136856275673054, 76.23926094304899, 114.02650928017742, 41.41684810706668, 20.423632934369966, -9.983191596116182, -13.658749779201106, 68.97694748106487, -39.62153290940631, 77.14096243221461, -43.69712859311645, 5.665812279645676, 32.63514590669668, 6.983682657339569, -12.605811573333364, -75.59441807107709, -44.68761041625794, 6.580593555486835, 18.72660017580131, 18.65826245598624, 9.310998538370006, -36.51149304368186, 51.806576047848914, -83.89958187030848, 10.194655187371717, -53.72452526852957, 43.97227530285974, 29.87663753643941, 10.738469757698846, 28.11270282714834, 51.628227412994285, -29.63011610612828, 6.395016655838958, 37.46057109509995, -156.4690066635303]",2023-12-29,2022-02-24
20,2024-04-01,2490,300,False,4.657240178250762,-2054.4540560673445,957.3089661623392,"[-112.06563105334246, -21.55646759129705, 20.38125928221098, -26.131879962129997, 28.673558547528966, -211.70491422648334, 51.048356749482906, 94.66501602092568, 37.14334424617635, -348.34556080867077, -1.6746932474797669, 26.54356988391614, 74.08516735284938, 27.733241045529123, 86.72919392420906, 179.94265908367325, -202.34293660197903, -5.77363210928857, -198.07181456847934, 102.75019848056682, 69.74818801944751, -137.82980967738717, -41.97186869866621, 33.5491916723677, -6.807591055651469, 8.789149668940976, 44.15220329917268, -148.85331827300953, -59.52275349428717, 27.062693792664557, -18.532273428302883, -29.17112780569073, -2.2726588919093422, 18.04397116554096, 18.306541049037293, -16.4502919473133, 53.47943654244283, 225.36967534989395, 145.09890124005602, -4.312046995616786, 44.939137809266036, -221.7772362268697, -53.679592078367094, -78.87540125785637, 175.37183711482848, 94.09874376159239, -1.017038448429542, -42.44307579311122, 59.186405487748445, -13.755454054116973, -22.108075666311088, 18.710909547682398, -42.0337853150343, 67.63274140483456, 108.15199588966416, 32.87305338468555, 12.73102770879162, -15.148886643617882, -19.395130729879707, 76.47384908447198, -23.12132758990066, 75.73414198973138, -30.792346960601403, 9.951446873286166, 27.928078433769333, -0.537179079467021, -13.754825706745581, -74.65941701170196, -39.038202828902584, 7.096269190199778, 21.840899793573332, 10.359960391827046, 14.811073457851856, -38.0289281339613, 43.58527444532759, -78.7468593247855, -8.858044103099939, -40.43023815496322, 28.619237039053086, 29.70205723915299, 17.087666078199348, 28.347796691076013, 49.80231742176709, -29.602709192959306, -2.35754665571637, 52.12660080610051, -140.67617911158197]",2024-03-29,2022-02-24
20,2024-07-01,2790,325,False,-0.6462059409744869,-1989.898649235136,929.4203815004306,"[-37.152707741733316, -2.5642214653032185, 154.3435884768789, 58.511341941738905, -36.897612348550666, -244.0099426851093, 63.09976322605589, 215.23992801685444, -181.21836872940352, -282.55538658369375, 1.0718689166164546, 27.783110652546192, 77.30151823560969, 65.24809438293634, 96.2522114916426, 195.89218442044464, -183.78898265135004, -7.65585338705522, -24.489143928574798, 119.51485558378847, 47.73446271674413, -141.7626998297545, -46.0586689705823, 34.546936101678874, -12.87316821364028, 12.839414079060182, -38.17971016692684, -51.46155910984643, -51.0245245284584, 33.93718515368966, -20.7931159379573, -3.3071497048370557, -33.47596545137434, 14.13548355306523, 14.743135456340344, -18.824348828601956, 67.53371373580879, 218.63336770314726, -6.310369629490964, -3.1252579689965674, 53.44006022472918, -163.72290959918425, -64.38790386516791, -77.97920024910046, 257.0376253731482, 96.20437319639954, -10.00029723335953, -39.14209911917643, 46.92454934594493, -7.625601883939854, -18.25545533286592, 7.277812762797953, -28.32130489194459, 50.3595124708626, 112.65440454877657, 38.50997845776418, -0.7291739358970546, -12.058868461205218, -14.873406515602177, 68.73967637659044, -23.814139846135063, 91.98477408165651, -24.090325065274662, 17.13418224784285, -6.396983510907227, 8.805156985776197, -21.728186003705233, -92.5278524674944, -9.73540776358937, 7.748727006483518, 25.723459309523548, 5.069799713863248, 8.11113626669055, -37.65167635979303, 52.7245682176421, -83.67549392418655, -16.920202022068725, -39.775240753857815, 59.47074031184512, 39.95113140126813, 10.002677348612846, 34.86411765035206, 28.28638919994362, -20.88063042006859, -16.654293983613666, 52.251533938061584, -96.07694243576864]",2024-06-28,2022-02-24
20,2024-10-01,3120,330,False,3.600840130740689,-1916.8655537632214,908.7167991595554,"[-9.151742446031909, 29.174661176672736, 143.3597326012378, 63.27628010131956, -49.4312628740188, -181.52906604717484, 44.409802432509366, 204.49395233058002, -190.3938097936119, -231.78150393140953, 0.4565364581607779, 35.46044713976805, 91.18784064582174, 65.01347915755197, 88.40220743915017, 164.76834268519107, -176.58175322874558, -39.06711747542208, 25.322033700787674, 134.80624162532743, 25.286626504241, -124.51976034012978, -39.47720544988541, 26.407304924638705, -16.194976659520204, 15.205382311905746, -30.382104417127508, -34.757452028653304, -40.71496178789437, 27.100372903025153, -15.935593859858944, -26.876848158847157, -21.46624125032013, 2.970383986782185, 8.314766264473532, -10.970893618945198, 36.38293427113205, 216.54252998401122, 71.23572202087385, 4.337944857531921, 78.8329166529458, -180.03482626365056, -43.88394526733796, -64.25463055432994, 180.47696622794234, 112.63924955412685, -10.254801270101067, -44.38125672370476, 34.79539043714507, -0.5842005349752112, -19.38361805538173, 8.368822482307666, -23.19639432906868, 50.41763020509675, 110.3313808571251, 27.72105961045838, 0.18584735266516053, -17.19777405173663, -8.368080668608401, 55.6971703717687, -24.451862515079164, 91.99811245641038, -17.375459761657712, 16.5551880582622, -33.25516966388269, 16.260121636055626, -52.69683901003443, -92.35685045084414, -2.582367288370064, 8.702300317935919, 20.548188527159926, 1.3469672610671983, 9.406500716346702, -30.167087965007866, 38.11672534986992, -62.84534414717891, -19.415861546367008, -36.69585902306375, 72.63940126707908, -44.709714911623294, 66.88747595798509, 39.72468944543531, 23.866669153350088, -24.170386556324967, -12.65344893026101, 48.54266455623417, -86.99641089955634]",2024-09-28,2022-02-24
20,2025-01-01,3450,285,False,22.67139431421108,-1856.2710348857158,893.4180963990505,"[17.493240263420653, 43.43850513122718, 143.93088322024295, 70.33812347000222, -4.2435956446197185, -182.0612268348226, 34.07000117714708, 207.91097301116082, -167.80882806233788, -235.36402513402308, -5.480604871062286, 30.78736916413565, 87.68351238774429, 68.48600382991351, 88.1883499275481, 168.35038352836114, -130.3528392793538, -36.33036467370833, -14.115914587097558, 115.20010464603452, 3.65706686223458, -117.73380283612883, -39.73025417209172, 27.84841988556783, -13.161557855814475, 10.08432805254308, -30.993318989402578, -40.01919952516838, -35.20060133365857, 10.490191086543994, -18.458309936495645, -27.020433050018966, -14.0156782479673, 12.361387322741727, 16.584185452092363, -14.268988624198965, 34.66478809099192, 162.15765982489313, 56.95940342496832, 5.8619601835784305, 130.60061417693046, -175.94108194340282, -48.16650636488046, -80.17495397281856, 185.73431799886077, 108.0681922124577, -6.471825763085119, -42.503588267056145, 34.61482708969005, 2.704336097404066, -22.228715752826915, 9.645948682072772, -24.736396116288553, 48.205753853939946, 101.84321397776571, 20.583459733203068, -1.7194364324453633, -15.856759432418833, -2.0326636161501916, 44.266319875167724, -24.61763229156854, 96.68178422980147, -13.72730987375425, 15.585530149821732, -26.17425048323816, 26.988362607154325, -42.897890326585724, -82.21890617590172, 3.879834554164892, 8.205253831402603, 17.696425678082353, 1.2056938871922083, 4.034767481304641, -23.961646329997254, 34.257271483378055, -58.30013829469683, -17.757534807386076, -34.858833462884014, 70.36473640858712, -82.10533407963936, 61.42723963784597, 39.487471362025346, 19.32289642361865, -22.280340130930803, -12.524472873540498, 41.53528702114165, -94.29416183895263]",2024-12-29,2022-02-24
20,2025-04-01,3735,295,False,-14.308500665331449,-1823.4743643545003,877.4881046386821,"[16.453283747794693, 30.168723446500714, 160.65303182416932, 114.08734612836223, -37.89579347427437, -110.02998294532766, 52.68209718792682, 227.15195559349704, -126.73595610013247, -220.2684904882787, -6.906538312551432, 25.45752250986759, 89.52945770642053, 68.28359321487726, 96.5561003540666, 166.54604422126835, -118.04210186579265, -39.14583993159857, -25.457636260544636, 101.2691227366733, 11.344974881961996, -90.98701700975406, -6.037451992956618, -3.05312418003705, -20.340016585148323, 12.379534500189996, -54.92825783938151, -46.65379257661072, -30.90372197688982, 9.949863742829622, -21.711129261642593, -18.474091978405493, 12.85681754803819, 0.9265459177399916, 15.317425406632115, -8.830107734210713, 21.69361090807449, 144.23467517819265, 33.175054722406244, -2.3593924966155275, 132.8255641833539, -161.41930551753305, -25.069254774185804, -81.37338480673301, 195.45644766449445, 108.20922424792748, -2.9076976081084016, -38.708280970220216, 37.05188481187388, 2.1720576245307166, -21.995956707703776, 8.74413708272274, -25.97212281137874, 63.05065272565911, 105.82647147764892, -4.272863565390786, 1.5621767962231883, -15.177199343067967, -3.0500494799805202, 58.385869359332595, -37.65279639339726, 69.23456783713351, -20.058783471424686, 12.037070751248796, -18.512811289862178, 30.31985120356192, -52.624472161529255, -83.0021294581753, -8.074319823684826, 11.991333602253334, 23.775668744469996, -0.8406074485265632, 2.7159255603450654, -32.171052862050566, 42.87285222749281, -63.234524589931425, -14.984892051253206, -32.93500811172319, 61.686664613984235, -100.35651330624819, 48.94415372755008, 45.84340209244092, 27.299254112733244, -19.381838524398393, -13.488990244314513, 49.33545332812259, -112.59026375314072]",2025-03-29,2022-02-24
20,2025-07-01,4030,330,False,-29.385004871707785,-1756.4078430545735,861.8255631393707,"[24.39583209163337, 20.81925850412319, 166.8756329729379, 107.00974885845912, -12.52333474208963, -109.0360786162921, 30.67032105624662, 247.48126965163013, -99.8355346539179, -239.36136249391177, -8.24591740763849, 26.400756935798587, 83.07259801312566, 67.81801179964722, 72.62933203181133, 165.74181697736137, -102.71742364874346, -42.67205104774262, -37.94593909613206, 89.3899259222885, 13.364951410007002, -88.00621916012874, -5.044240933602605, -6.3492893473451435, -21.18874837529372, 15.29991511520041, -65.48680419853928, -46.90846471401795, -36.98084418033242, 5.992816274229466, -18.485142357347076, -2.6735788102879434, 3.939583788225599, -8.167886336853527, 11.709381087215494, -8.919439683803157, 20.368365926406852, 135.85478344750408, 48.873863884565196, 0.23647024644712017, 113.55229043137575, -149.25487149799923, -29.266474152836885, -75.89154139884663, 148.2915016855586, 100.09522921916795, 0.5029905441824654, -35.15691328954335, 35.94496798587725, 1.009942346880912, -25.0436456302097, 12.592045799530684, -24.50331050208452, 56.31991418080854, 95.12889929273771, -0.3011497475963412, 4.39620799904308, -16.332643025378616, -1.9390414440607882, 58.67636582728754, -33.757003747210206, 68.63715299504041, -22.61061277893987, 14.615653033609314, -18.49786962582578, 28.160539940086473, -47.986488911812884, -74.4763642711502, -3.5132849964324135, 11.674887642519916, 24.371211789561166, -0.8101001458963051, 0.37817337751172836, -33.19245797899468, 41.53931498148894, -63.76386858614543, -13.738290546318503, -32.59495868368722, 56.21294004693347, -109.13896582581465, 42.57612635447522, 41.27417157025325, 21.590219297630316, -20.968567997337782, -11.417458733683013, 51.394300642958356, -108.46389062677241]",2025-06-28,2022-02-24
20,2025-10-01,4355,325,False,-15.146141210741769,-1696.4236564658052,839.5424651703366,"[21.4454608741171, 33.66028399910181, 163.01913307538584, 96.65220032019947, -31.728452562757692, -88.20201430493285, 30.42114937292564, 209.00440464007602, -101.69963752585025, -224.94736332582667, -4.6130335082834995, 24.972830532486256, 78.21994869581168, 66.98492868352935, 58.90288643201924, 150.12445242325785, -90.02815678174642, -43.12936976553298, -43.8202593571251, 75.72130581314508, 8.836769320931518, -80.34407233088866, -3.601853211012476, -5.9160219439602, -20.49877487928741, 15.102990168371827, -63.67593395998597, -47.74638098767096, -35.05229161588043, 1.158374489328551, -15.939401021063173, -2.3412529845772476, 4.259075510198153, 5.293312849525046, 7.697672974112549, -9.991367983630525, 20.78813748390413, 133.76209645577248, 55.69857803668315, -5.122627634767445, 102.24552359080185, -156.56873725282756, -21.31207376027391, -71.0220197162241, 138.7567347076764, 94.38091377829332, 0.1244393464463384, -32.709006060255454, 33.16459240946783, 0.9903759024458635, -27.10307066286197, 13.653608669111618, -20.705506318117358, 53.48627472448871, 90.23602548310413, 1.0331865248954548, 3.5389919406036388, -16.26356431265201, -0.22759095275186794, 56.04061044447666, -30.23979751718462, 69.30591731020168, -22.141752928162028, 16.282722102817228, -18.39866407324063, 26.370348580694195, -43.20211207503352, -70.64972270444895, -1.2934107958981502, 10.813241462075618, 23.01088429767363, -0.5261152961685358, -2.0864291413452856, -31.463517077500466, 37.335922620109464, -61.178497914138475, -13.269522356472084, -32.477572551887846, 52.18716372088969, -110.58358388973663, 39.54977399876278, 39.800973879588234, 19.026877503815022, -21.173683889726398, -11.311760004669138, 52.80207589942493, -108.8832559670014]",2025-09-27,2022-02-24
20,2026-01-01,4675,270,False,-19.693218381628,-1603.9265013788643,831.9425308447173,"[32.450174328414285, 15.710362912199471, 177.9022590554835, 119.7163907193386, -47.01760211073805, -2.0980987092575374, 38.43133715733535, 190.15295311364014, -88.35359288072132, -162.8965178416133, -3.16471327816671, 24.860395695114384, 100.04017360296825, 62.67390455697945, 49.493382567048364, 127.63962436737975, -79.34790802052486, -30.430351549461733, -38.338346612001445, 61.422565110968215, 11.602876124365595, -84.64815844545777, -2.2043024983833432, -9.113816082100783, -20.14472258537443, 17.848209177999355, -56.24464389973744, -48.66482530392618, -28.129931084104513, 5.79514489633496, -15.755242780436014, -4.295828032200861, 10.774771618752437, 16.99534503639963, 10.258715980893609, -8.730454602122188, 18.405773930984356, 132.90554783196583, 58.89406576945373, -7.782541507254807, 130.87078989247652, -136.90715179227246, -13.090979446946864, -57.989416596881576, 108.6483147761522, 119.4217421409653, -1.558926510759827, -38.72153316020991, 31.201231277327167, 3.0131460301555584, -27.078020295986768, 10.845891054505728, -17.982248066048616, 57.63550716023381, 95.17000177589199, -6.100600147246523, 0.7928085233867899, -14.159826422321608, -0.821175575404681, 53.703209778310715, -35.654604729582594, 73.57042929443305, -13.001785393980798, 16.644120578929424, -10.523404553023637, 11.814116604277874, -28.217353851107447, -71.03824636261706, -2.0783148944674217, 11.343337529181047, 21.946190016854594, 0.6129786903525204, -2.0204987609675857, -32.63304925491522, 38.30442669235491, -56.82208258249664, -17.150022481520672, -35.293558660427514, 60.37865952134296, -112.31794983733737, 53.83524328865756, 41.429836941115475, 23.434113541708637, -19.504935687155047, -13.021684051652876, 46.327411145742694, -109.69970006664357]",2025-12-27,2022-02-24
20,2026-04-01,4950,310,False,-14.77757419820692,-1565.484405156859,816.5611022066047,"[4.024022904231996, 27.19813385792398, 179.04911418587514, 94.27830231022216, -52.87216807816298, -13.336392456510541, 22.75733323080792, 193.78634076692484, -115.28564193944794, -175.99908867500815, -1.2239591250540138, 23.17170559068478, 90.70029229112316, 59.36106272109712, 32.99256328276636, 120.55159615679764, -76.93650249256015, -25.455968557324567, -55.30991024252178, 52.37089623027675, 13.756274645161692, -81.25309165157276, -13.19052963739339, 2.8585530023005075, -19.09107198174567, 13.337396231810542, -54.53064011354626, -33.91299840976759, -23.434185545715327, 11.822689002062486, -13.058412325517075, -9.08298053815127, -5.1453785304490385, 20.482256487922655, 9.96758829705141, -5.672894258761273, 19.436839096677595, 111.90151122407973, 69.29426463617764, -4.647137883787249, 114.97096003209344, -134.78567969075598, -14.726270122390426, -39.20620111428585, 84.47120515265195, 108.69032504724854, -2.3742377246336424, -35.884193080069544, 31.023976405733478, 3.304414782731632, -27.62748671769208, 11.417705364429505, -18.118609835378425, 59.589836312882404, 96.90283588509686, -5.622878370084179, -3.1563062125301165, -13.944443156904246, 1.9996106956502187, 43.90406293965573, -24.913724383648486, 78.98782855814206, -5.865607732584946, 16.59721687988705, -26.900037744077466, 8.040611425874657, -25.697570930196072, -71.26637683589222, -4.625838305838517, 12.874927816610178, 21.849275634357188, 1.6392923485839568, -1.2451971551564396, -25.28476987803365, 28.09921412746944, -50.069051888270835, -22.167435243152788, -32.989357803725056, 56.803544954294274, -125.76191983130893, 52.416640106873274, 40.89710540755295, 26.48157339209148, -20.241264525248944, -16.374946736336245, 47.25639823573767, -117.52993697965563]",2026-03-28,2022-02-24
