date,currency,router_equal_logit,router_equal_hist,router_equal_tree,router_tail_logit,router_tail_hist,router_tail_tree,router_equal_logit_stale20
2025-11-18,AMD,0.5778443870448987,0.476006218119108,0.5333333333333333,0.6920830208213725,0.5109562661674271,0.7831196581196581,0.48045464583060593
2025-11-19,AMD,0.48166544328322985,0.5094218239942037,0.5333333333333333,0.5941314769978019,0.5727092747856034,0.7831196581196581,0.45183606256937797
2025-11-20,AMD,0.43313180682569985,0.6373362349425433,0.7483176312247645,0.4898953936143756,0.6763664150352633,0.7831196581196581,0.45104130567601675
2025-11-21,AMD,0.4229358530975936,0.4548394687701255,0.7483176312247645,0.4574430282533142,0.525354332794416,0.7831196581196581,0.4869507586350994
2025-11-22,AMD,0.5505698595102015,0.8112412013077283,0.7483176312247645,0.5814112905553143,0.7446840133884564,0.7831196581196581,0.482199681531202
2025-11-25,AMD,0.5616090382166046,0.6787932589152936,0.7483176312247645,0.6072496813916206,0.7135058410683889,0.7831196581196581,0.5992141544194632
2025-11-26,AMD,0.5127107493393777,0.5728367308346772,0.5333333333333333,0.6727156948170897,0.7032884020763858,0.7831196581196581,0.4855035995576752
2025-11-27,AMD,0.5195684532409802,0.5495088634039357,0.5333333333333333,0.6744030173211751,0.751816341371062,0.7831196581196581,0.4962628142634879
2025-11-28,AMD,0.5947742547997765,0.536846445714175,0.5333333333333333,0.7454571137060798,0.7188149162646637,0.5719844357976653,0.4731522251383961
2025-11-29,AMD,0.5844954641452834,0.6838286426263918,0.5333333333333333,0.761579458925505,0.8110607007335213,0.7831196581196581,0.4775609731280505
2025-12-02,AMD,0.32213121968502245,0.5151350216585656,0.5333333333333333,0.44008419138559934,0.6180609881067397,0.5719844357976653,0.5540778801147864
2025-12-03,AMD,0.334567994785722,0.46134641150029043,0.5333333333333333,0.47609535720515883,0.4266386468623492,0.5719844357976653,0.6416194605331609
2025-12-04,AMD,0.4149499652416703,0.7679425196108752,0.7483176312247645,0.5181578071842629,0.7531834356044252,0.7831196581196581,0.4247503685152012
2025-12-05,AMD,0.48864754820557976,0.5448354537229149,0.5333333333333333,0.6428967339070747,0.5804101502441998,0.7831196581196581,0.5871026631517989
2025-12-06,AMD,0.30099388024352014,0.4109510041259297,0.2003338898163606,0.3042025056724077,0.3698271919099909,0.1335559265442404,0.5791554293501773
2025-12-09,AMD,0.43513925260864605,0.7571702546573027,0.7483176312247645,0.4925249301758092,0.771961368458015,0.7831196581196581,0.465144369982746
2025-12-10,AMD,0.23311734857374602,0.7489921451308853,0.7483176312247645,0.25527630418221786,0.6859262144108923,0.7831196581196581,0.5725471593612047
2025-12-11,AMD,0.1653833047703613,0.2669165756578265,0.2003338898163606,0.16375350193625215,0.16022483843999402,0.1335559265442404,0.6076319327360127
2025-12-12,AMD,0.47098179785772665,0.8140082878567932,0.7483176312247645,0.5910528417240047,0.8750441812442147,0.7831196581196581,0.5734035247721081
2025-12-13,AMD,0.5752962115662799,0.5960157370248578,0.5333333333333333,0.7879716358558071,0.8431052779726224,0.7831196581196581,0.589462072754509
2025-12-16,AMD,0.32096602744378827,0.6476592395250583,0.7483176312247645,0.3885379534453526,0.7950468501345552,0.7831196581196581,0.4873597784996847
2025-12-17,AMD,0.419009321089286,0.5853906026712749,0.7483176312247645,0.645183508402308,0.7541296685737363,0.7831196581196581,0.4774941482412712
2025-12-18,AMD,0.4481940411715663,0.8231592256319319,0.7483176312247645,0.5643440732285534,0.8287429964389538,0.7831196581196581,0.5413799537543491
2025-12-19,AMD,0.5962447263821076,0.7085944883385517,0.7483176312247645,0.6779304276066289,0.8019635689554108,0.7831196581196581,0.5680845947279588
2025-12-20,AMD,0.8194670471878623,0.8313341514438387,0.7483176312247645,0.8814414699595492,0.8980102135746341,0.7831196581196581,0.5706079531342513
2025-12-23,AMD,0.6329709491095526,0.7833346938699749,0.7483176312247645,0.67959089711113,0.8124423240040921,0.7831196581196581,0.5520022879059283
2025-12-24,AMD,0.5345557112082799,0.7417143128764847,0.7483176312247645,0.5950579618588167,0.7731143917383408,0.7831196581196581,0.4346785094472938
2025-12-25,AMD,0.6099839237969986,0.616881821891804,0.5333333333333333,0.7508805327604408,0.6960907803171518,0.5719844357976653,0.4598507265473434
2025-12-26,AMD,0.5851579233459129,0.7258622214326544,0.7483176312247645,0.6420272065422898,0.7609972457687921,0.7831196581196581,0.4954712626966238
2025-12-27,AMD,0.6228057157681566,0.7927711211246516,0.7483176312247645,0.6394949860064919,0.8606188612155351,0.7831196581196581,0.5875689519618534
2025-12-30,AMD,0.41445223127872327,0.5942373286313353,0.5333333333333333,0.44045727125395256,0.7233657867509641,0.7831196581196581,0.4873700828374155
2025-12-31,AMD,0.39073377699360856,0.7886960802552035,0.7483176312247645,0.4222303153419672,0.7952582323711113,0.7831196581196581,0.5401282592989448
2026-01-13,AMD,0.32445316737003066,0.23529127745598727,0.21780821917808219,0.2087948028275741,0.14604207432325458,0.1335559265442404,0.6390691779211071
2026-01-14,AMD,0.3542901387487322,0.2805333330666869,0.21780821917808219,0.31356088914849994,0.16735648656340804,0.1335559265442404,0.6277954347295839
2026-01-15,AMD,0.5948355235180343,0.7151754219419619,0.6212952799121844,0.670300855414442,0.8399874290120156,0.7966244725738396,0.6082234408753462
2026-01-16,AMD,0.6603077919098003,0.7183300995641592,0.6212952799121844,0.7408066457413873,0.8141625756367702,0.7966244725738396,0.5436726039307646
2026-01-17,AMD,0.4496936561947308,0.3418711366493774,0.21780821917808219,0.38702846149850867,0.2235046401436219,0.1335559265442404,0.4722052967093371
2026-01-20,AMD,0.6070471573562836,0.5472113267296397,0.6212952799121844,0.639541796596523,0.597118944514803,0.570281124497992,0.5052508160808105
2026-01-21,AMD,0.4879892630603118,0.5845601672033883,0.6212952799121844,0.5147443670757981,0.6304286738769066,0.7966244725738396,0.6424914909624325
2026-01-22,AMD,0.6425680821285178,0.7786460302655035,0.6212952799121844,0.7541775694765223,0.8170426157804943,0.7966244725738396,0.5560743096467059
2026-01-23,AMD,0.3609475400700214,0.23483802041283952,0.21780821917808219,0.29265152270251454,0.14011428002095686,0.1335559265442404,0.500170401384308
2026-01-24,AMD,0.5835076504176451,0.49947988202904725,0.21780821917808219,0.5388359568685747,0.35258849958469823,0.1335559265442404,0.4854167652160437
2026-01-27,AMD,0.44329991615870634,0.5924407108329921,0.6212952799121844,0.4126935327074114,0.574844017895473,0.570281124497992,0.4748232008565069
2026-01-28,AMD,0.6097444571426638,0.8599121641927824,0.8126195028680688,0.5448678266448534,0.8630192969191584,0.7966244725738396,0.48574761526909505
2026-01-29,AMD,0.44548497426337313,0.38265396239245697,0.21780821917808219,0.23734538725755747,0.22395482029595415,0.1335559265442404,0.5087932721057803
2026-01-30,AMD,0.5390701435278683,0.7913989455764604,0.8126195028680688,0.5655287810019853,0.7914694277915574,0.7966244725738396,0.4444454325900024
2026-01-31,AMD,0.4305843736863051,0.3126830904275885,0.21780821917808219,0.3860254160165782,0.28370635488576684,0.1335559265442404,0.46138028385831786
2026-02-03,AMD,0.5888150564742378,0.8710466345176909,0.8126195028680688,0.6131277709898133,0.8616400070112831,0.7966244725738396,0.4563200216731521
2026-02-04,AMD,0.2708480374225964,0.29007177585982136,0.21780821917808219,0.2399564030772283,0.2501260785349106,0.1335559265442404,0.5613024910968331
2026-02-05,AMD,0.579167311646474,0.8075956302024,0.8126195028680688,0.6509516127977708,0.8962725620531959,0.7966244725738396,0.5835515869461374
2026-02-06,AMD,0.30630848692251333,0.31791666421111847,0.21780821917808219,0.26544949701628806,0.24628747786129127,0.1335559265442404,0.5592340183481156
2026-02-07,AMD,0.6682658849408617,0.737669825383636,0.6212952799121844,0.6943034066361854,0.7660495300273715,0.7966244725738396,0.5815921554562605
2026-02-10,AMD,0.5287109623547942,0.2587631377758444,0.21780821917808219,0.5161668275911401,0.23719286750582871,0.1335559265442404,0.3168093710281371
2026-02-11,AMD,0.5223835906659895,0.673074725179618,0.6212952799121844,0.5530271785141554,0.7648596370449383,0.7966244725738396,0.5810580047764461
2026-02-12,AMD,0.3874627714435019,0.31211024219089967,0.21780821917808219,0.3701163668836698,0.24202827783016098,0.1335559265442404,0.5383236189770069
2026-02-13,AMD,0.42247143155703554,0.35703144756721505,0.21780821917808219,0.37978905810171565,0.2566604591891703,0.1335559265442404,0.5405490854006729
2026-02-14,AMD,0.6985139822899037,0.6733878490172793,0.6212952799121844,0.6852684933728589,0.6943048087957295,0.7966244725738396,0.5821138246076462
2026-02-17,AMD,0.46117413680382713,0.32209403976956036,0.21780821917808219,0.3909839622055778,0.2721292760118266,0.1335559265442404,0.4966884955471835
2026-02-18,AMD,0.6444090160418927,0.7735113465664142,0.6212952799121844,0.7215249163766565,0.818770201161828,0.7966244725738396,0.4939176234805502
2026-02-19,AMD,0.39058026688298875,0.5175178249586416,0.6212952799121844,0.35323054844343355,0.6242181979930418,0.570281124497992,0.47750090423562513
2026-02-20,AMD,0.6866458554096867,0.7002141381834217,0.6212952799121844,0.715148696273426,0.7579219241638806,0.7966244725738396,0.5475896528150281
2026-02-21,AMD,0.6175179449790278,0.6332115064931045,0.6212952799121844,0.5646355210277625,0.7316279022217654,0.7966244725738396,0.5910582187229277
2026-02-25,AMD,0.5086205154903488,0.682574509044683,0.6212952799121844,0.4823620453088127,0.8161220568596713,0.7966244725738396,0.49813670625693796
2026-02-26,AMD,0.31119131039378006,0.3215162815435981,0.21780821917808219,0.2730629421560574,0.3041121651338528,0.1335559265442404,0.5059513725059176
2026-02-27,AMD,0.63600969858079,0.7469952072844691,0.8126195028680688,0.6954326119990274,0.7935948122936028,0.7966244725738396,0.5044429175701313
2026-02-28,AMD,0.49916324090332487,0.35438339719078343,0.21780821917808219,0.44648248766353754,0.23004408654005198,0.1335559265442404,0.6512745108687236
2026-03-03,AMD,0.38446691667351357,0.3415871355919833,0.21780821917808219,0.31784032906597864,0.28536162971507256,0.1335559265442404,0.6282704755250073
2026-03-04,AMD,0.47470792020010416,0.26875706613032035,0.21780821917808219,0.4943980692408011,0.2420803597705282,0.1335559265442404,0.4981477715099118
2026-03-05,AMD,0.34148697428325725,0.32928818463665116,0.21780821917808219,0.2953837846378469,0.2661643923396827,0.1335559265442404,0.4847519325218306
2026-03-06,AMD,0.5045760797712971,0.45307609338150256,0.21780821917808219,0.48571379863027664,0.3655479581163837,0.1335559265442404,0.476852787864506
2026-03-07,AMD,0.6361292637804377,0.3537231458110164,0.21780821917808219,0.6316847420386984,0.25545089147977873,0.1335559265442404,0.5186208921015043
2026-03-11,AMD,0.33948538022366,0.3184442330699985,0.21780821917808219,0.27431399259939604,0.2759125151614343,0.1335559265442404,0.5508638164843374
2026-03-12,AMD,0.5046997460718233,0.5462762972900603,0.6212952799121844,0.5437130966950916,0.6818955443263814,0.570281124497992,0.48305853494089523
2026-03-13,AMD,0.4873871786580076,0.3391515205261661,0.21780821917808219,0.4736354349403544,0.33502955016259545,0.1335559265442404,0.46752862064883305
2026-03-14,AMD,0.7522497648988468,0.5942876004974039,0.6212952799121844,0.7973422578777433,0.6809885606235664,0.570281124497992,0.5470129874947993
2026-03-17,AMD,0.4872312119980204,0.30742114501209417,0.21780821917808219,0.4839519389848303,0.29846257080298416,0.1335559265442404,0.5370012175485638
2026-03-18,AMD,0.584326870719559,0.4061405231769555,0.21780821917808219,0.6474083247184931,0.48411397248912774,0.1335559265442404,0.5897674358822101
2026-03-19,AMD,0.6546050768161061,0.6670327083330213,0.6212952799121844,0.779025227555565,0.7610769952189159,0.570281124497992,0.5139961738224574
2026-03-20,AMD,0.7571178686389226,0.44611681564747924,0.6212952799121844,0.8995169470623359,0.6716284094765614,0.570281124497992,0.5464635997020911
2026-03-21,AMD,0.8617018783529381,0.7198437468537668,0.6212952799121844,0.9458653410991705,0.8377732755854794,0.570281124497992,0.49633174349682807
2026-03-24,AMD,0.6131578435155441,0.47598324920361024,0.6212952799121844,0.6198634974845154,0.5752250216316579,0.570281124497992,0.5472053690955696
2026-03-25,AMD,0.5869534934020767,0.24094021766404997,0.21780821917808219,0.5840817537769378,0.15489562539302987,0.1335559265442404,0.582295885736935
2026-03-26,AMD,0.644825783661994,0.6462160732779021,0.6212952799121844,0.6337080235972091,0.766865196845824,0.570281124497992,0.4938472389010397
2026-03-27,AMD,0.9189655118506516,0.7710870148001726,0.6212952799121844,0.9466408550413574,0.8275887202044883,0.570281124497992,0.5178802437135157
2026-03-28,AMD,0.6590850374188503,0.42256243065977933,0.21780821917808219,0.5601306065160476,0.38019307064297425,0.1335559265442404,0.6008535245720332
2026-03-31,AMD,0.5817081747131149,0.30589648832872757,0.21780821917808219,0.5358798593318158,0.25815014711067397,0.1335559265442404,0.6198138407432633
2026-04-01,AMD,0.6139071782191852,0.6731716555100513,0.5166051660516605,0.7528747383823468,0.7682681535581569,0.8136739293764087,0.5101263065105236
2026-04-02,AMD,0.4679296547301632,0.6403145932093203,0.5166051660516605,0.522228080804609,0.7184904970885017,0.8136739293764087,0.5410476908972657
2026-04-03,AMD,0.43776726087041595,0.5091666141909386,0.7464788732394366,0.43455749585922676,0.6125565433967527,0.8136739293764087,0.4689673775575187
2026-04-04,AMD,0.6093619554078966,0.5153008565227477,0.5166051660516605,0.625958485474272,0.5163903840945264,0.5847750865051903,0.5236930016315049
2026-04-07,AMD,0.3756561518838873,0.26885540394359225,0.22358722358722358,0.3192463662302574,0.23842958094447103,0.16707616707616707,0.5593323074698897
2026-04-08,AMD,0.639866111442259,0.6710057220587099,0.5166051660516605,0.706669699866568,0.6818566334073983,0.5847750865051903,0.36640307871280137
2026-04-09,AMD,0.4758610023408453,0.6520650157340585,0.5166051660516605,0.5107386152363169,0.7324607655430933,0.8136739293764087,0.4943006896629362
2026-04-10,AMD,0.606697984761462,0.4154831152048665,0.7464788732394366,0.6399630218828558,0.5277772391178097,0.8136739293764087,0.5088216118597253
2026-04-11,AMD,0.5535482579976524,0.5539271796759556,0.5166051660516605,0.5134955257722974,0.5660165705360632,0.5847750865051903,0.5220310960966573
2026-04-14,AMD,0.19004978410880402,0.12726176501259243,0.22358722358722358,0.1272965831736658,0.09850325839245898,0.16707616707616707,0.45432283677950663
2026-04-15,AMD,0.45559735631358445,0.5375013360107316,0.7464788732394366,0.46054675778550924,0.6236997319425087,0.8136739293764087,0.45115136774969516
2026-04-16,AMD,0.38627240081067304,0.406995227935112,0.5166051660516605,0.368500087014341,0.435241986799505,0.5847750865051903,0.4458597294846439
2026-04-17,AMD,0.6169238738245991,0.5460750102012467,0.5166051660516605,0.6802809873231263,0.5209876994245508,0.5847750865051903,0.44026008579646436
2026-04-18,AMD,0.6200110141006455,0.7659196555627453,0.5166051660516605,0.6488486593804519,0.8134537426159648,0.8136739293764087,0.3667544607950019
2026-04-21,AMD,0.5605555752593814,0.6806582137801411,0.7464788732394366,0.5982273460546246,0.8148456304808873,0.8136739293764087,0.3515061652219168
2026-04-22,AMD,0.49198429852536496,0.5987626299417452,0.5166051660516605,0.5776094419389908,0.5499783268327453,0.5847750865051903,0.4428001294321561
2026-04-23,AMD,0.584767080808563,0.5894457606028806,0.5166051660516605,0.7421859527749357,0.7213554590210042,0.8136739293764087,0.3847242366229569
2026-04-24,AMD,0.47661847615033703,0.5923191657909379,0.5166051660516605,0.5104810699392935,0.657313283545902,0.5847750865051903,0.3500217724681347
2026-04-25,AMD,0.8224434297157205,0.8265344711269653,0.7464788732394366,0.8554989661305611,0.8824654867171495,0.8136739293764087,0.4768281339731305
2026-04-28,AMD,0.6066603810650923,0.5413533656057372,0.5166051660516605,0.6970406972433005,0.6050971779163926,0.5847750865051903,0.4920565226645638
2026-04-29,AMD,0.5094914092966911,0.4908501573783971,0.5166051660516605,0.6228600605429115,0.6107757402782991,0.5847750865051903,0.5256527874233258
2026-04-30,AMD,0.7040554364255036,0.573337900594443,0.5166051660516605,0.8674072021361732,0.764861256638738,0.8136739293764087,0.552271478855844
2026-05-01,AMD,0.5750144559116727,0.5560039738003896,0.5166051660516605,0.6634581908378832,0.6677169694765913,0.5847750865051903,0.656402506052057
2026-05-05,AMD,0.6911912594459393,0.7359313523641915,0.7464788732394366,0.5457007344391495,0.8378254769974529,0.8136739293764087,0.6484394312617604
2026-05-06,AMD,0.5414345136344659,0.5978262048331094,0.5166051660516605,0.64706939330021,0.6968934932714818,0.5847750865051903,0.622978618106257
2026-05-07,AMD,0.6126592865812812,0.7785216813817547,0.7464788732394366,0.7262548541140667,0.8164261974329103,0.8136739293764087,0.5969443532097903
2026-05-08,AMD,0.55730239485174,0.6393900098822507,0.7464788732394366,0.6243717819635335,0.734287775427061,0.8136739293764087,0.5740561783547691
2026-05-09,AMD,0.7761610114847277,0.6473018515150288,0.5166051660516605,0.8842328754134485,0.7157394963032446,0.5847750865051903,0.5964328177102138
