origin,cadence,kind,endpoint,n_risk,positive_labels,n_recent_records
2025-12-01,month,fine_full20,19,883,17,0
2025-12-01,month,fine_full20,20,866,18,0
2025-12-01,month,fine_partial,1,4830,2321,95
2025-12-01,month,fine_partial,2,2508,489,35
2025-12-01,month,fine_partial,3,2019,263,22
2025-12-01,month,fine_partial,4,1756,153,13
2025-12-01,month,fine_partial,5,1603,126,11
2025-12-01,month,fine_partial,6,1477,86,11
2025-12-01,month,fine_partial,7,1391,74,6
2025-12-01,month,fine_partial,8,1317,74,3
2025-12-01,month,fine_partial,9,1243,47,2
2025-12-01,month,fine_partial,10,1196,61,1
2025-12-01,month,fine_partial,11,1135,50,1
2025-12-01,month,fine_partial,12,1085,51,1
2025-12-01,month,fine_partial,13,1034,43,1
2025-12-01,month,fine_partial,14,991,23,1
2025-12-01,month,fine_partial,15,968,16,0
2025-12-01,month,fine_partial,16,952,28,0
2025-12-01,month,fine_partial,17,924,25,0
2025-12-01,month,fine_partial,18,899,16,0
2025-12-01,month,fine_partial,19,883,17,0
2025-12-01,month,fine_partial,20,866,18,0
2026-01-01,quarter,direct_full20,5,4840,1478,0
2026-01-01,quarter,direct_mature5,5,4915,1497,75
2026-01-01,quarter,coarse_full20,1,4840,2329,0
2026-01-01,quarter,coarse_full20,3,2511,754,0
2026-01-01,quarter,coarse_full20,5,1757,279,0
2026-01-01,quarter,coarse_full20,10,1478,342,0
2026-01-01,quarter,coarse_full20,20,1136,287,0
2026-01-01,quarter,coarse_partial,1,4935,2384,95
2026-01-01,quarter,coarse_partial,3,2550,768,39
2026-01-01,quarter,coarse_partial,5,1782,285,25
2026-01-01,quarter,coarse_partial,10,1497,346,19
2026-01-01,quarter,coarse_partial,20,1136,287,0
2026-01-01,quarter,fine_full20,1,4840,2329,0
2026-01-01,quarter,fine_full20,2,2511,490,0
2026-01-01,quarter,fine_full20,3,2021,264,0
2026-01-01,quarter,fine_full20,4,1757,153,0
2026-01-01,quarter,fine_full20,5,1604,126,0
2026-01-01,quarter,fine_full20,6,1478,86,0
2026-01-01,quarter,fine_full20,7,1392,74,0
2026-01-01,quarter,fine_full20,8,1318,74,0
2026-01-01,quarter,fine_full20,9,1244,47,0
2026-01-01,quarter,fine_full20,10,1197,61,0
2026-01-01,quarter,fine_full20,11,1136,50,0
2026-01-01,quarter,fine_full20,12,1086,51,0
2026-01-01,quarter,fine_full20,13,1035,43,0
2026-01-01,quarter,fine_full20,14,992,23,0
2026-01-01,quarter,fine_full20,15,969,16,0
2026-01-01,quarter,fine_full20,16,953,28,0
2026-01-01,quarter,fine_full20,17,925,25,0
2026-01-01,quarter,fine_full20,18,900,16,0
2026-01-01,quarter,fine_full20,19,884,17,0
2026-01-01,quarter,fine_full20,20,867,18,0
2026-01-01,quarter,fine_partial,1,4935,2384,95
2026-01-01,quarter,fine_partial,2,2550,503,39
2026-01-01,quarter,fine_partial,3,2047,265,26
2026-01-01,quarter,fine_partial,4,1782,156,25
2026-01-01,quarter,fine_partial,5,1626,129,22
2026-01-01,quarter,fine_partial,6,1497,86,19
2026-01-01,quarter,fine_partial,7,1411,76,19
2026-01-01,quarter,fine_partial,8,1335,75,17
2026-01-01,quarter,fine_partial,9,1260,48,16
2026-01-01,quarter,fine_partial,10,1212,61,15
2026-01-01,quarter,fine_partial,11,1151,53,15
2026-01-01,quarter,fine_partial,12,1098,52,12
2026-01-01,quarter,fine_partial,13,1046,43,11
2026-01-01,quarter,fine_partial,14,1002,23,10
2026-01-01,quarter,fine_partial,15,974,16,5
2026-01-01,quarter,fine_partial,16,958,28,5
2026-01-01,quarter,fine_partial,17,926,25,1
2026-01-01,quarter,fine_partial,18,901,16,1
2026-01-01,quarter,fine_partial,19,885,17,1
2026-01-01,quarter,fine_partial,20,867,18,0
2026-01-01,month,direct_full20,5,4840,1478,0
2026-01-01,month,direct_mature5,5,4915,1497,75
2026-01-01,month,coarse_full20,1,4840,2329,0
2026-01-01,month,coarse_full20,3,2511,754,0
2026-01-01,month,coarse_full20,5,1757,279,0
2026-01-01,month,coarse_full20,10,1478,342,0
2026-01-01,month,coarse_full20,20,1136,287,0
2026-01-01,month,coarse_partial,1,4935,2384,95
2026-01-01,month,coarse_partial,3,2550,768,39
2026-01-01,month,coarse_partial,5,1782,285,25
2026-01-01,month,coarse_partial,10,1497,346,19
2026-01-01,month,coarse_partial,20,1136,287,0
2026-01-01,month,fine_full20,1,4840,2329,0
2026-01-01,month,fine_full20,2,2511,490,0
2026-01-01,month,fine_full20,3,2021,264,0
2026-01-01,month,fine_full20,4,1757,153,0
2026-01-01,month,fine_full20,5,1604,126,0
2026-01-01,month,fine_full20,6,1478,86,0
2026-01-01,month,fine_full20,7,1392,74,0
2026-01-01,month,fine_full20,8,1318,74,0
2026-01-01,month,fine_full20,9,1244,47,0
2026-01-01,month,fine_full20,10,1197,61,0
2026-01-01,month,fine_full20,11,1136,50,0
2026-01-01,month,fine_full20,12,1086,51,0
2026-01-01,month,fine_full20,13,1035,43,0
2026-01-01,month,fine_full20,14,992,23,0
2026-01-01,month,fine_full20,15,969,16,0
2026-01-01,month,fine_full20,16,953,28,0
2026-01-01,month,fine_full20,17,925,25,0
2026-01-01,month,fine_full20,18,900,16,0
2026-01-01,month,fine_full20,19,884,17,0
2026-01-01,month,fine_full20,20,867,18,0
2026-01-01,month,fine_partial,1,4935,2384,95
2026-01-01,month,fine_partial,2,2550,503,39
2026-01-01,month,fine_partial,3,2047,265,26
2026-01-01,month,fine_partial,4,1782,156,25
2026-01-01,month,fine_partial,5,1626,129,22
2026-01-01,month,fine_partial,6,1497,86,19
2026-01-01,month,fine_partial,7,1411,76,19
2026-01-01,month,fine_partial,8,1335,75,17
2026-01-01,month,fine_partial,9,1260,48,16
2026-01-01,month,fine_partial,10,1212,61,15
2026-01-01,month,fine_partial,11,1151,53,15
2026-01-01,month,fine_partial,12,1098,52,12
2026-01-01,month,fine_partial,13,1046,43,11
2026-01-01,month,fine_partial,14,1002,23,10
2026-01-01,month,fine_partial,15,974,16,5
2026-01-01,month,fine_partial,16,958,28,5
2026-01-01,month,fine_partial,17,926,25,1
2026-01-01,month,fine_partial,18,901,16,1
2026-01-01,month,fine_partial,19,885,17,1
2026-01-01,month,fine_partial,20,867,18,0
2026-02-01,month,direct_full20,5,4915,1497,0
2026-02-01,month,direct_mature5,5,4990,1504,75
2026-02-01,month,coarse_full20,1,4915,2366,0
2026-02-01,month,coarse_full20,3,2549,767,0
2026-02-01,month,coarse_full20,5,1782,285,0
2026-02-01,month,coarse_full20,10,1497,346,0
2026-02-01,month,coarse_full20,20,1151,291,0
2026-02-01,month,coarse_partial,1,5010,2426,95
2026-02-01,month,coarse_partial,3,2584,786,35
2026-02-01,month,coarse_partial,5,1793,289,11
2026-02-01,month,coarse_partial,10,1503,351,6
2026-02-01,month,coarse_partial,20,1151,291,0
2026-02-01,month,fine_full20,1,4915,2366,0
2026-02-01,month,fine_full20,2,2549,502,0
2026-02-01,month,fine_full20,3,2047,265,0
2026-02-01,month,fine_full20,4,1782,156,0
2026-02-01,month,fine_full20,5,1626,129,0
2026-02-01,month,fine_full20,6,1497,86,0
2026-02-01,month,fine_full20,7,1411,76,0
2026-02-01,month,fine_full20,8,1335,75,0
2026-02-01,month,fine_full20,9,1260,48,0
2026-02-01,month,fine_full20,10,1212,61,0
2026-02-01,month,fine_full20,11,1151,53,0
2026-02-01,month,fine_full20,12,1098,52,0
2026-02-01,month,fine_full20,13,1046,43,0
2026-02-01,month,fine_full20,14,1003,23,0
2026-02-01,month,fine_full20,15,980,16,0
2026-02-01,month,fine_full20,16,964,28,0
2026-02-01,month,fine_full20,17,936,25,0
2026-02-01,month,fine_full20,18,911,16,0
2026-02-01,month,fine_full20,19,895,17,0
2026-02-01,month,fine_full20,20,878,18,0
2026-02-01,month,fine_partial,1,5010,2426,95
2026-02-01,month,fine_partial,2,2584,514,35
2026-02-01,month,fine_partial,3,2070,272,23
2026-02-01,month,fine_partial,4,1797,158,15
2026-02-01,month,fine_partial,5,1636,132,10
2026-02-01,month,fine_partial,6,1503,88,6
2026-02-01,month,fine_partial,7,1415,76,4
2026-02-01,month,fine_partial,8,1339,75,4
2026-02-01,month,fine_partial,9,1264,49,4
2026-02-01,month,fine_partial,10,1215,63,3
2026-02-01,month,fine_partial,11,1152,54,1
2026-02-01,month,fine_partial,12,1098,52,0
2026-02-01,month,fine_partial,13,1046,43,0
2026-02-01,month,fine_partial,14,1003,23,0
2026-02-01,month,fine_partial,15,980,16,0
2026-02-01,month,fine_partial,16,964,28,0
2026-02-01,month,fine_partial,17,936,25,0
2026-02-01,month,fine_partial,18,911,16,0
2026-02-01,month,fine_partial,19,895,17,0
2026-02-01,month,fine_partial,20,878,18,0
2026-03-01,month,direct_full20,5,5010,1505,0
2026-03-01,month,direct_mature5,5,5085,1526,75
2026-03-01,month,coarse_full20,1,5010,2426,0
2026-03-01,month,coarse_full20,3,2584,786,0
2026-03-01,month,coarse_full20,5,1798,293,0
2026-03-01,month,coarse_full20,10,1505,351,0
2026-03-01,month,coarse_full20,20,1154,292,0
2026-03-01,month,coarse_partial,1,5105,2473,95
2026-03-01,month,coarse_partial,3,2626,802,42
2026-03-01,month,coarse_partial,5,1823,297,25
2026-03-01,month,coarse_partial,10,1522,357,17
2026-03-01,month,coarse_partial,20,1154,292,0
2026-03-01,month,fine_full20,1,5010,2426,0
2026-03-01,month,fine_full20,2,2584,514,0
2026-03-01,month,fine_full20,3,2070,272,0
2026-03-01,month,fine_full20,4,1798,159,0
2026-03-01,month,fine_full20,5,1639,134,0
2026-03-01,month,fine_full20,6,1505,88,0
2026-03-01,month,fine_full20,7,1417,76,0
2026-03-01,month,fine_full20,8,1341,75,0
2026-03-01,month,fine_full20,9,1266,49,0
2026-03-01,month,fine_full20,10,1217,63,0
2026-03-01,month,fine_full20,11,1154,54,0
2026-03-01,month,fine_full20,12,1100,52,0
2026-03-01,month,fine_full20,13,1048,43,0
2026-03-01,month,fine_full20,14,1005,23,0
2026-03-01,month,fine_full20,15,982,16,0
2026-03-01,month,fine_full20,16,966,28,0
2026-03-01,month,fine_full20,17,938,25,0
2026-03-01,month,fine_full20,18,913,16,0
2026-03-01,month,fine_full20,19,897,17,0
2026-03-01,month,fine_full20,20,880,18,0
2026-03-01,month,fine_partial,1,5105,2473,95
2026-03-01,month,fine_partial,2,2628,528,44
2026-03-01,month,fine_partial,3,2098,274,28
2026-03-01,month,fine_partial,4,1823,162,25
2026-03-01,month,fine_partial,5,1661,135,22
2026-03-01,month,fine_partial,6,1522,91,17
2026-03-01,month,fine_partial,7,1431,77,14
2026-03-01,month,fine_partial,8,1354,75,13
2026-03-01,month,fine_partial,9,1279,51,13
2026-03-01,month,fine_partial,10,1228,63,11
2026-03-01,month,fine_partial,11,1165,54,11
2026-03-01,month,fine_partial,12,1110,52,10
2026-03-01,month,fine_partial,13,1058,44,10
2026-03-01,month,fine_partial,14,1013,23,8
2026-03-01,month,fine_partial,15,988,16,6
2026-03-01,month,fine_partial,16,971,28,5
2026-03-01,month,fine_partial,17,942,25,4
2026-03-01,month,fine_partial,18,917,16,4
2026-03-01,month,fine_partial,19,897,17,0
2026-03-01,month,fine_partial,20,880,18,0
2026-04-01,quarter,direct_full20,5,5110,1536,0
2026-04-01,quarter,direct_mature5,5,5185,1578,75
2026-04-01,quarter,coarse_full20,1,5110,2474,0
2026-04-01,quarter,coarse_full20,3,2636,803,0
2026-04-01,quarter,coarse_full20,5,1833,297,0
2026-04-01,quarter,coarse_full20,10,1536,357,0
2026-04-01,quarter,coarse_full20,20,1179,293,0
2026-04-01,quarter,coarse_partial,1,5205,2511,95
2026-04-01,quarter,coarse_partial,3,2689,808,53
2026-04-01,quarter,coarse_partial,5,1881,303,48
2026-04-01,quarter,coarse_partial,10,1573,358,37
2026-04-01,quarter,coarse_partial,20,1179,293,0
2026-04-01,quarter,fine_full20,1,5110,2474,0
2026-04-01,quarter,fine_full20,2,2636,529,0
2026-04-01,quarter,fine_full20,3,2107,274,0
2026-04-01,quarter,fine_full20,4,1833,162,0
2026-04-01,quarter,fine_full20,5,1671,135,0
2026-04-01,quarter,fine_full20,6,1536,91,0
2026-04-01,quarter,fine_full20,7,1445,77,0
2026-04-01,quarter,fine_full20,8,1368,75,0
2026-04-01,quarter,fine_full20,9,1293,51,0
2026-04-01,quarter,fine_full20,10,1242,63,0
2026-04-01,quarter,fine_full20,11,1179,54,0
2026-04-01,quarter,fine_full20,12,1125,52,0
2026-04-01,quarter,fine_full20,13,1073,44,0
2026-04-01,quarter,fine_full20,14,1029,23,0
2026-04-01,quarter,fine_full20,15,1006,16,0
2026-04-01,quarter,fine_full20,16,990,28,0
2026-04-01,quarter,fine_full20,17,962,25,0
2026-04-01,quarter,fine_full20,18,937,16,0
2026-04-01,quarter,fine_full20,19,921,17,0
2026-04-01,quarter,fine_full20,20,904,18,0
2026-04-01,quarter,fine_partial,1,5205,2511,95
2026-04-01,quarter,fine_partial,2,2694,530,58
2026-04-01,quarter,fine_partial,3,2159,278,52
2026-04-01,quarter,fine_partial,4,1881,166,48
2026-04-01,quarter,fine_partial,5,1715,137,44
2026-04-01,quarter,fine_partial,6,1578,94,42
2026-04-01,quarter,fine_partial,7,1484,78,39
2026-04-01,quarter,fine_partial,8,1406,75,38
2026-04-01,quarter,fine_partial,9,1331,51,38
2026-04-01,quarter,fine_partial,10,1278,63,36
2026-04-01,quarter,fine_partial,11,1211,54,32
2026-04-01,quarter,fine_partial,12,1152,52,27
2026-04-01,quarter,fine_partial,13,1098,44,25
2026-04-01,quarter,fine_partial,14,1049,23,20
2026-04-01,quarter,fine_partial,15,1026,16,20
2026-04-01,quarter,fine_partial,16,1005,28,15
2026-04-01,quarter,fine_partial,17,972,25,10
2026-04-01,quarter,fine_partial,18,942,16,5
2026-04-01,quarter,fine_partial,19,922,17,1
2026-04-01,quarter,fine_partial,20,904,18,0
2026-04-01,month,direct_full20,5,5110,1536,0
2026-04-01,month,direct_mature5,5,5185,1578,75
2026-04-01,month,coarse_full20,1,5110,2474,0
2026-04-01,month,coarse_full20,3,2636,803,0
2026-04-01,month,coarse_full20,5,1833,297,0
2026-04-01,month,coarse_full20,10,1536,357,0
2026-04-01,month,coarse_full20,20,1179,293,0
2026-04-01,month,coarse_partial,1,5205,2511,95
2026-04-01,month,coarse_partial,3,2689,808,53
2026-04-01,month,coarse_partial,5,1881,303,48
2026-04-01,month,coarse_partial,10,1573,358,37
2026-04-01,month,coarse_partial,20,1179,293,0
2026-04-01,month,fine_full20,1,5110,2474,0
2026-04-01,month,fine_full20,2,2636,529,0
2026-04-01,month,fine_full20,3,2107,274,0
2026-04-01,month,fine_full20,4,1833,162,0
2026-04-01,month,fine_full20,5,1671,135,0
2026-04-01,month,fine_full20,6,1536,91,0
2026-04-01,month,fine_full20,7,1445,77,0
2026-04-01,month,fine_full20,8,1368,75,0
2026-04-01,month,fine_full20,9,1293,51,0
2026-04-01,month,fine_full20,10,1242,63,0
2026-04-01,month,fine_full20,11,1179,54,0
2026-04-01,month,fine_full20,12,1125,52,0
2026-04-01,month,fine_full20,13,1073,44,0
2026-04-01,month,fine_full20,14,1029,23,0
2026-04-01,month,fine_full20,15,1006,16,0
2026-04-01,month,fine_full20,16,990,28,0
2026-04-01,month,fine_full20,17,962,25,0
2026-04-01,month,fine_full20,18,937,16,0
2026-04-01,month,fine_full20,19,921,17,0
2026-04-01,month,fine_full20,20,904,18,0
2026-04-01,month,fine_partial,1,5205,2511,95
2026-04-01,month,fine_partial,2,2694,530,58
2026-04-01,month,fine_partial,3,2159,278,52
2026-04-01,month,fine_partial,4,1881,166,48
2026-04-01,month,fine_partial,5,1715,137,44
2026-04-01,month,fine_partial,6,1578,94,42
2026-04-01,month,fine_partial,7,1484,78,39
2026-04-01,month,fine_partial,8,1406,75,38
2026-04-01,month,fine_partial,9,1331,51,38
2026-04-01,month,fine_partial,10,1278,63,36
2026-04-01,month,fine_partial,11,1211,54,32
2026-04-01,month,fine_partial,12,1152,52,27
2026-04-01,month,fine_partial,13,1098,44,25
2026-04-01,month,fine_partial,14,1049,23,20
2026-04-01,month,fine_partial,15,1026,16,20
2026-04-01,month,fine_partial,16,1005,28,15
2026-04-01,month,fine_partial,17,972,25,10
2026-04-01,month,fine_partial,18,942,16,5
2026-04-01,month,fine_partial,19,922,17,1
2026-04-01,month,fine_partial,20,904,18,0
2026-05-01,month,direct_full20,5,5220,1580,0
2026-05-01,month,direct_mature5,5,5295,1587,75
2026-05-01,month,coarse_full20,1,5220,2518,0
2026-05-01,month,coarse_full20,3,2702,815,0
2026-05-01,month,coarse_full20,5,1887,307,0
2026-05-01,month,coarse_full20,10,1580,363,0
2026-05-01,month,coarse_full20,20,1217,306,0
2026-05-01,month,coarse_partial,1,5315,2583,95
2026-05-01,month,coarse_partial,3,2730,833,28
2026-05-01,month,coarse_partial,5,1897,310,10
2026-05-01,month,coarse_partial,10,1580,363,0
2026-05-01,month,coarse_partial,20,1217,306,0
2026-05-01,month,fine_full20,1,5220,2518,0
2026-05-01,month,fine_full20,2,2702,533,0
2026-05-01,month,fine_full20,3,2169,282,0
2026-05-01,month,fine_full20,4,1887,167,0
2026-05-01,month,fine_full20,5,1720,140,0
2026-05-01,month,fine_full20,6,1580,95,0
2026-05-01,month,fine_full20,7,1485,78,0
2026-05-01,month,fine_full20,8,1407,76,0
2026-05-01,month,fine_full20,9,1331,51,0
2026-05-01,month,fine_full20,10,1280,63,0
2026-05-01,month,fine_full20,11,1217,54,0
2026-05-01,month,fine_full20,12,1163,53,0
2026-05-01,month,fine_full20,13,1110,44,0
2026-05-01,month,fine_full20,14,1066,23,0
2026-05-01,month,fine_full20,15,1043,19,0
2026-05-01,month,fine_full20,16,1024,28,0
2026-05-01,month,fine_full20,17,996,29,0
2026-05-01,month,fine_full20,18,967,18,0
2026-05-01,month,fine_full20,19,949,19,0
2026-05-01,month,fine_full20,20,930,19,0
2026-05-01,month,fine_partial,1,5315,2583,95
2026-05-01,month,fine_partial,2,2730,545,28
2026-05-01,month,fine_partial,3,2185,288,16
2026-05-01,month,fine_partial,4,1897,170,10
2026-05-01,month,fine_partial,5,1727,140,7
2026-05-01,month,fine_partial,6,1582,95,2
2026-05-01,month,fine_partial,7,1487,78,2
2026-05-01,month,fine_partial,8,1409,76,2
2026-05-01,month,fine_partial,9,1333,51,2
2026-05-01,month,fine_partial,10,1280,63,0
2026-05-01,month,fine_partial,11,1217,54,0
2026-05-01,month,fine_partial,12,1163,53,0
2026-05-01,month,fine_partial,13,1110,44,0
2026-05-01,month,fine_partial,14,1066,23,0
2026-05-01,month,fine_partial,15,1043,19,0
2026-05-01,month,fine_partial,16,1024,28,0
2026-05-01,month,fine_partial,17,996,29,0
2026-05-01,month,fine_partial,18,967,18,0
2026-05-01,month,fine_partial,19,949,19,0
2026-05-01,month,fine_partial,20,930,19,0
2026-06-01,month,direct_full20,5,5325,1595,0
2026-06-01,month,direct_mature5,5,5400,1601,75
2026-06-01,month,coarse_full20,1,5325,2585,0
2026-06-01,month,coarse_full20,3,2740,834,0
2026-06-01,month,coarse_full20,5,1906,311,0
2026-06-01,month,coarse_full20,10,1595,371,0
2026-06-01,month,coarse_full20,20,1224,313,0
2026-06-01,month,coarse_partial,1,5420,2650,95
2026-06-01,month,coarse_partial,3,2765,849,25
2026-06-01,month,coarse_partial,5,1916,315,10
2026-06-01,month,coarse_partial,10,1595,371,0
2026-06-01,month,coarse_partial,20,1224,313,0
2026-06-01,month,fine_full20,1,5325,2585,0
2026-06-01,month,fine_full20,2,2740,546,0
2026-06-01,month,fine_full20,3,2194,288,0
2026-06-01,month,fine_full20,4,1906,171,0
2026-06-01,month,fine_full20,5,1735,140,0
2026-06-01,month,fine_full20,6,1595,99,0
2026-06-01,month,fine_full20,7,1496,79,0
2026-06-01,month,fine_full20,8,1417,79,0
2026-06-01,month,fine_full20,9,1338,51,0
2026-06-01,month,fine_full20,10,1287,63,0
2026-06-01,month,fine_full20,11,1224,55,0
2026-06-01,month,fine_full20,12,1169,54,0
2026-06-01,month,fine_full20,13,1115,46,0
2026-06-01,month,fine_full20,14,1069,24,0
2026-06-01,month,fine_full20,15,1045,20,0
2026-06-01,month,fine_full20,16,1025,28,0
2026-06-01,month,fine_full20,17,997,29,0
2026-06-01,month,fine_full20,18,968,18,0
2026-06-01,month,fine_full20,19,950,20,0
2026-06-01,month,fine_full20,20,930,19,0
2026-06-01,month,fine_partial,1,5420,2650,95
2026-06-01,month,fine_partial,2,2770,555,30
2026-06-01,month,fine_partial,3,2211,295,17
2026-06-01,month,fine_partial,4,1916,173,10
2026-06-01,month,fine_partial,5,1743,142,8
2026-06-01,month,fine_partial,6,1601,99,6
2026-06-01,month,fine_partial,7,1498,79,2
2026-06-01,month,fine_partial,8,1417,79,0
2026-06-01,month,fine_partial,9,1338,51,0
2026-06-01,month,fine_partial,10,1287,63,0
2026-06-01,month,fine_partial,11,1224,55,0
2026-06-01,month,fine_partial,12,1169,54,0
2026-06-01,month,fine_partial,13,1115,46,0
2026-06-01,month,fine_partial,14,1069,24,0
2026-06-01,month,fine_partial,15,1045,20,0
2026-06-01,month,fine_partial,16,1025,28,0
2026-06-01,month,fine_partial,17,997,29,0
2026-06-01,month,fine_partial,18,968,18,0
2026-06-01,month,fine_partial,19,950,20,0
2026-06-01,month,fine_partial,20,930,19,0
2026-07-01,quarter,direct_full20,5,5420,1605,0
2026-07-01,quarter,direct_mature5,5,5495,1647,75
2026-07-01,quarter,coarse_full20,1,5420,2650,0
2026-07-01,quarter,coarse_full20,3,2770,850,0
2026-07-01,quarter,coarse_full20,5,1920,315,0
2026-07-01,quarter,coarse_full20,10,1605,371,0
2026-07-01,quarter,coarse_full20,20,1234,313,0
2026-07-01,quarter,coarse_partial,1,5515,2671,95
2026-07-01,quarter,coarse_partial,3,2834,856,64
2026-07-01,quarter,coarse_partial,5,1968,321,48
2026-07-01,quarter,coarse_partial,10,1627,375,22
2026-07-01,quarter,coarse_partial,20,1234,313,0
2026-07-01,quarter,fine_full20,1,5420,2650,0
2026-07-01,quarter,fine_full20,2,2770,555,0
2026-07-01,quarter,fine_full20,3,2215,295,0
2026-07-01,quarter,fine_full20,4,1920,173,0
2026-07-01,quarter,fine_full20,5,1747,142,0
2026-07-01,quarter,fine_full20,6,1605,99,0
2026-07-01,quarter,fine_full20,7,1506,79,0
2026-07-01,quarter,fine_full20,8,1427,79,0
2026-07-01,quarter,fine_full20,9,1348,51,0
2026-07-01,quarter,fine_full20,10,1297,63,0
2026-07-01,quarter,fine_full20,11,1234,55,0
2026-07-01,quarter,fine_full20,12,1179,54,0
2026-07-01,quarter,fine_full20,13,1125,46,0
2026-07-01,quarter,fine_full20,14,1079,24,0
2026-07-01,quarter,fine_full20,15,1055,20,0
2026-07-01,quarter,fine_full20,16,1035,28,0
2026-07-01,quarter,fine_full20,17,1007,29,0
2026-07-01,quarter,fine_full20,18,978,18,0
2026-07-01,quarter,fine_full20,19,960,20,0
2026-07-01,quarter,fine_full20,20,940,19,0
2026-07-01,quarter,fine_partial,1,5515,2671,95
2026-07-01,quarter,fine_partial,2,2839,557,69
2026-07-01,quarter,fine_partial,3,2277,299,62
2026-07-01,quarter,fine_partial,4,1973,175,53
2026-07-01,quarter,fine_partial,5,1793,146,46
2026-07-01,quarter,fine_partial,6,1642,101,37
2026-07-01,quarter,fine_partial,7,1536,81,30
2026-07-01,quarter,fine_partial,8,1450,79,23
2026-07-01,quarter,fine_partial,9,1366,51,18
2026-07-01,quarter,fine_partial,10,1315,63,18
2026-07-01,quarter,fine_partial,11,1248,55,14
2026-07-01,quarter,fine_partial,12,1188,54,9
2026-07-01,quarter,fine_partial,13,1131,46,6
2026-07-01,quarter,fine_partial,14,1085,24,6
2026-07-01,quarter,fine_partial,15,1061,20,6
2026-07-01,quarter,fine_partial,16,1041,28,6
2026-07-01,quarter,fine_partial,17,1013,29,6
2026-07-01,quarter,fine_partial,18,984,18,6
2026-07-01,quarter,fine_partial,19,964,20,4
2026-07-01,quarter,fine_partial,20,940,19,0
2026-07-01,month,direct_full20,5,5420,1605,0
2026-07-01,month,direct_mature5,5,5495,1647,75
2026-07-01,month,coarse_full20,1,5420,2650,0
2026-07-01,month,coarse_full20,3,2770,850,0
2026-07-01,month,coarse_full20,5,1920,315,0
2026-07-01,month,coarse_full20,10,1605,371,0
2026-07-01,month,coarse_full20,20,1234,313,0
2026-07-01,month,coarse_partial,1,5515,2671,95
2026-07-01,month,coarse_partial,3,2834,856,64
2026-07-01,month,coarse_partial,5,1968,321,48
2026-07-01,month,coarse_partial,10,1627,375,22
2026-07-01,month,coarse_partial,20,1234,313,0
2026-07-01,month,fine_full20,1,5420,2650,0
2026-07-01,month,fine_full20,2,2770,555,0
2026-07-01,month,fine_full20,3,2215,295,0
2026-07-01,month,fine_full20,4,1920,173,0
2026-07-01,month,fine_full20,5,1747,142,0
2026-07-01,month,fine_full20,6,1605,99,0
2026-07-01,month,fine_full20,7,1506,79,0
2026-07-01,month,fine_full20,8,1427,79,0
2026-07-01,month,fine_full20,9,1348,51,0
2026-07-01,month,fine_full20,10,1297,63,0
2026-07-01,month,fine_full20,11,1234,55,0
2026-07-01,month,fine_full20,12,1179,54,0
2026-07-01,month,fine_full20,13,1125,46,0
2026-07-01,month,fine_full20,14,1079,24,0
2026-07-01,month,fine_full20,15,1055,20,0
2026-07-01,month,fine_full20,16,1035,28,0
2026-07-01,month,fine_full20,17,1007,29,0
2026-07-01,month,fine_full20,18,978,18,0
2026-07-01,month,fine_full20,19,960,20,0
2026-07-01,month,fine_full20,20,940,19,0
2026-07-01,month,fine_partial,1,5515,2671,95
2026-07-01,month,fine_partial,2,2839,557,69
2026-07-01,month,fine_partial,3,2277,299,62
2026-07-01,month,fine_partial,4,1973,175,53
2026-07-01,month,fine_partial,5,1793,146,46
2026-07-01,month,fine_partial,6,1642,101,37
2026-07-01,month,fine_partial,7,1536,81,30
2026-07-01,month,fine_partial,8,1450,79,23
2026-07-01,month,fine_partial,9,1366,51,18
2026-07-01,month,fine_partial,10,1315,63,18
2026-07-01,month,fine_partial,11,1248,55,14
2026-07-01,month,fine_partial,12,1188,54,9
2026-07-01,month,fine_partial,13,1131,46,6
2026-07-01,month,fine_partial,14,1085,24,6
2026-07-01,month,fine_partial,15,1061,20,6
2026-07-01,month,fine_partial,16,1041,28,6
2026-07-01,month,fine_partial,17,1013,29,6
2026-07-01,month,fine_partial,18,984,18,6
2026-07-01,month,fine_partial,19,964,20,4
2026-07-01,month,fine_partial,20,940,19,0
2026-08-01,month,direct_full20,5,5535,1675,0
2026-08-01,month,direct_mature5,5,5610,1700,75
2026-08-01,month,coarse_full20,1,5535,2679,0
2026-08-01,month,coarse_full20,3,2856,857,0
2026-08-01,month,coarse_full20,5,1999,324,0
2026-08-01,month,coarse_full20,10,1675,380,0
2026-08-01,month,coarse_full20,20,1295,313,0
2026-08-01,month,coarse_partial,1,5630,2713,95
2026-08-01,month,coarse_partial,3,2907,875,51
2026-08-01,month,coarse_partial,5,2029,329,30
2026-08-01,month,coarse_partial,10,1697,381,22
2026-08-01,month,coarse_partial,20,1295,313,0
2026-08-01,month,fine_full20,1,5535,2679,0
2026-08-01,month,fine_full20,2,2856,557,0
2026-08-01,month,fine_full20,3,2299,300,0
2026-08-01,month,fine_full20,4,1999,178,0
2026-08-01,month,fine_full20,5,1821,146,0
2026-08-01,month,fine_full20,6,1675,102,0
2026-08-01,month,fine_full20,7,1573,85,0
2026-08-01,month,fine_full20,8,1488,79,0
2026-08-01,month,fine_full20,9,1409,51,0
2026-08-01,month,fine_full20,10,1358,63,0
2026-08-01,month,fine_full20,11,1295,55,0
